"title","query","authors","categories","description","published","previewLink","industryId",
"The Essentials of Risk Management, Chapter 1 - Risk Management--A Helicopter Views","intitle:risk","[Michel Crouhy, Dan Galai, Robert Mark]","[Business & Economics]","Here is a chapter from The Essentials of Risk Management, a practical, non-ivory tower approach that is necessary to effectively implement a superior risk management program. Written by three of the leading figures with extensive practical and theoretical experience in the global risk management and corporate governance arena, this straightforward guidebook features such topics as governance, compliance and risk management; how to implement integrated risk management; measuring, managing and hedging market, and more.","2005-12-14","http://books.google.es/books?id=-y_jVSmKdygC&printsec=frontcover&dq=intitle:risk&hl=&cd=69&source=gbs_api","9780071731317",
"Uncertainty in risk assessment, risk management, and decision making","intitle:risk","[Vincent T. Covello, Society for Risk Analysis]","[Business & Economics]",,"1987","http://books.google.es/books?id=aPzsAAAAMAAJ&dq=intitle:risk&hl=&cd=70&source=gbs_api","UOM:39015012290600",
"Uncertainty, Risk Aversion and Risk Management for Agricultural Producers","intitle:risk","[Giancarlo Moschini, David A. Hennessy, Iowa State University. Dept. of Economics]","[Farm management]",,"1999","http://books.google.es/books?id=8i9HGwAACAAJ&dq=intitle:risk&hl=&cd=71&source=gbs_api","OCLC:45059536",
"The Risk Free Rate and the Relation Volatility-market Risk Premium","intitle:risk","[Alicia de las Heras, Juan M. Nave Pineda, Gregorio Serna Calvo]",,,"2001","http://books.google.es/books?id=zrMacgAACAAJ&dq=intitle:risk&hl=&cd=72&source=gbs_api","OCLC:642144706",
"Risk Assessment and Risk Management","intitle:risk",,"[Hazardous substances]",,"1985","http://books.google.es/books?id=UfKsHAAACAAJ&dq=intitle:risk&hl=&cd=73&source=gbs_api","OCLC:12869419",
"RISK VS. RISK","intitle:risk","[John D. GRAHAM, Jonathan Baert Wiener]","[Medical]","We see the stories in the newspaper nearly every day: a drug hailed as a breakthrough treatment turns out to cause harmful side effects; controls implemented to reduce air pollution are shown to generate hazardous solid waste; bans on dangerous chemicals result in the introduction of even more risky substitutes. Could our efforts to protect our health and the environment actually be making things worse? In Risk versus Risk, John D. Graham, Jonathan Baert Wiener, and their colleagues at the Harvard Center for Risk Analysis marshal an impressive set of case studies which demonstrate that all too often our nation's campaign to reduce risks to our health and the environment is at war with itself.","1995","http://books.google.es/books?id=SdjmWw5baDoC&printsec=frontcover&dq=intitle:risk&hl=&cd=74&source=gbs_api","0674773047",
"A Review of the Capability of the Environmental Risk Management Authority (ERMA) Relating the the Risk Management of New Organisms","intitle:risk","[New Zealand. Environmental Risk Management Authority, New Zealand. Ministry for the Environment]","[Environmental risk assessment]",,"2003","http://books.google.es/books?id=HcZ9MQAACAAJ&dq=intitle:risk&hl=&cd=75&source=gbs_api","OCLC:155857616",
"Risk. A Country-by-country Guide","intitle:risk",,"[Country risk]",,,"http://books.google.es/books?id=bu-3AAAAIAAJ&dq=intitle:risk&hl=&cd=76&source=gbs_api","UCSD:31822031076813",
"Symposium of Risk Assessment of Urban Air: Emissions, Exposure, Risk Identification, and Risk Quantitation. May 31 - June 2, 1992, Stockholm, Sweden","intitle:risk","[National Institute of Environmental Health Sciences, Symposium of Risk Assessment of Urban Air: Emissions, Exposure, Risk Identification, and Risk Quantitation. 1992, Stockholm, Centrum för Nutrition och Toxikologi. Huddinge]",,,"1994","http://books.google.es/books?id=PqxYnwEACAAJ&dq=intitle:risk&hl=&cd=77&source=gbs_api","OCLC:312284570",
"Climate Risk and the Weather Market. Financial Risk Management with Weather Hedges","intitle:risk","[Robert S. Dischel]","[Assurance contre les catastrophes]","Provides a highly accessible and complete coverage of weather risk management as seen from the perspective of practitioners, consultants and academics.","2002","http://books.google.es/books?id=5StqQgAACAAJ&dq=intitle:risk&hl=&cd=78&source=gbs_api","1899332529",
"Measuring Market Risk with Value at Risk","intitle:risk","[Pietro Penza, Vipul K. Bansal]","[Business & Economics]","""This book, Measuring Market Risk with Value at Risk by Vipul Bansal and Pietro Penza, has three advantages over earlier works on the subject. First, it takes a decidedly global approach-an essential ingredient for any comprehensive work on market risk. Second, it ties the scientifically grounded, yet intuitively appealing, VaR measure to earlier, more idiosyncratic measures of market risk that are used in specific market environs (e.g., duration in fixed income). Finally, it encompasses all of the accepted approaches to calculating a VaR measure and presents them in a clearly explained fashion with supporting illustrations and completely worked-out examples."" -from the Foreword by John F. Marshall, PhD, Principal, Marshall, Tucker & Associates, LLC ""Measuring Market Risk with Value at Risk offers a much-needed intellectual bridge, a translation from the esoteric realm of mathematical finance to the domain of financial managers who seek guidance in applying developments from this important field of research as well as that of MBA-level graduate instruction. I believe the authors have done a commendable job of providing a carefully crafted, highly readable, and most useful work, and intend to recommend it to all those involved in business risk management applications."" -Anthony F. Herbst, PhD, Professor of Finance and C.R. and D.S. Carter Chair, The University of Texas, El Paso and Founding editor of The Journal of Financial Engineering (1991-1998) ""Finally there's a book that strikes a balance between rigor and application in the area of risk management in the banking industry. This innovative book is a MUST for both novices and professionals alike."" -Robert P. Yuyuenyongwatana, PhD, Associate Professor of Finance, Cameron University ""Measuring Market Risk with Value at Risk is one of the most complete discussions of this emerging topic in finance that I have seen. The authors develop a logical and rigorous framework for using VaR models, providing both historical references and analytical applications."" -Kevin Wynne, PhD, Associate Professor of Finance, Lubin School of Business, Pace University","2001","http://books.google.es/books?id=ZwH44DRQXLoC&printsec=frontcover&dq=intitle:risk&hl=&cd=79&source=gbs_api","0471393134",
"Introduction risk perception and risk communication","intitle:risk","[Peter M. Wiedemann]",,,"1993","http://books.google.es/books?id=adGkYgEACAAJ&dq=intitle:risk&hl=&cd=80&source=gbs_api","OCLC:313420275",
"Handbook on Import Risk Analysis for Animals and Animal Products: Introduction and qualitative risk analysis","intitle:risk","[Noel Murray, International Office of Epizootics]","[Animal industry]",,"2004","http://books.google.es/books?id=zLHxAAAAMAAJ&dq=intitle:risk&hl=&cd=81&source=gbs_api","9290446137",
"Strategic Risk Taking. A Framework for Risk Management","intitle:risk","[Aswath Damodaran]",,,"2008","http://books.google.es/books?id=y0FHRRAzfLoC&dq=intitle:risk&hl=&cd=82&source=gbs_api","8131716287",
"Project risk management at Siemens power generation division energy solutions - the development of contractual concepts aiming for a balanced risk allocation","intitle:risk","[Katharina Bräunling]",,,"2008","http://books.google.es/books?id=X_D3cQAACAAJ&dq=intitle:risk&hl=&cd=83&source=gbs_api","OCLC:634367074",
"Mastering Operational Risk. A practical guide to understanding operational risk and how to manage it","intitle:risk","[Tony Blunden, John Thirlwell]","[Business & Economics]","A practical guide, from the basic techniques, through to advanced applications, showing you what operational risk is, and how you can manage it. Mastering Operational Risk provides a step-by-step guide from the basic elements of operational risk through to advanced applications of operational risk management. Focusing on practical applications, it gives you the knowledge needed to understand what operational risk is and puts in place a workable way of managing it.","2013-10-03","http://books.google.es/books?id=BeIiAQAAQBAJ&printsec=frontcover&dq=intitle:risk&hl=&cd=84&source=gbs_api","9780273778844",
"Modelling Market Risk with SAS Risk Dimensions. A Step by Step Implementation","intitle:risk","[Carl Du Toit]","[Financial institutions]",,"2005","http://books.google.es/books?id=pU7HNwAACAAJ&dq=intitle:risk&hl=&cd=85&source=gbs_api","OCLC:69003286",
"Community-Based Disaster Risk Reduction","intitle:risk","[Rajib Shaw]","[Nature]","Communities are at the core of disaster risk reduction (DRR), and community based approaches are getting increasing focus in national DRR plans. In the case of past disasters, communities were always the first responders, and took leading roles in the post disaster recovery. The roles of communities in pre-disaster preparedness are also very important. This is the first comprehensive book available on CBDRR (community based disaster risk reduction) which outlines both research and practice, citing field examples and research results. It provides an overview of the subject and looks at the role of governments, NGOs, academics and corporate sectors in community based disaster risk reduction. It proceeds to examine experiences from Asian and African countries, and concludes by looking ahead to the future perspective of CBDRR.","2012","http://books.google.es/books?id=lr_2aTnmUnAC&printsec=frontcover&dq=intitle:risk&hl=&cd=86&source=gbs_api","9780857248671",
"Interest Rate Modeling: Products and risk management: Single-rate vanilla derivatives ; Multi-rate vanilla derivatives ; Callable Libor exotics ; Bermudan swaptions ; TARNs, volatility swaps, and other derivatives ; Out-of-model adjustments ; Introduction to risk management ; Payoff smoothing and related methods ; Pathwise differentiation ; Importance sampling and control variates ; Vegas in Libor market models","intitle:risk","[Leif B. G. Andersen, Vladimir V. Piterbarg]","[Business & Economics]","""The three volumes of Interest rate modeling are aimed primarily at practitioners working in the area of interest rate derivatives, but much of the material is quite general and, we believe, will also hold significant appeal to researchers working in other asset classes. Students and academics interested in financial engineering and applied work will find the material particularly useful for its description of real-life model usage and for its expansive discussion of model calibration, approximation theory, and numerical methods.""--Preface.","2010","http://books.google.es/books?id=RxHVcQAACAAJ&dq=intitle:risk&hl=&cd=87&source=gbs_api","0984422129",
"Fact-finding Techniques in Risk Analysis","intitle:risk","[Bernard John Daenzer]","[Risk (Insurance)]",,"1970","http://books.google.es/books?id=KOUptyeBRTkC&printsec=frontcover&dq=intitle:risk&hl=&cd=88&source=gbs_api","9780814421390",
"Practical Project Risk Management. The ATOM Methodology","intitle:risk","[David Hillson, Peter Simon]","[BUSINESS & ECONOMICS]",,"2012","http://books.google.es/books?id=nUnQXzkv54AC&dq=intitle:risk&hl=&cd=89&source=gbs_api","9781567263671",
"Veterans at Risk. The Health Effects of Mustard Gas and Lewisite","intitle:risk","[Committee on the Survey of the Health Effects of Mustard Gas and Lewisite, Institute of Medicine]","[Medical]","Recently, World War II veterans have come forward to claim compensation for health effects they say were caused by their participation in chemical warfare experiments. In response, the Veterans Administration asked the Institute of Medicine to study the issue. Based on a literature review and personal testimony from more than 250 affected veterans, this new volume discusses in detail the development and chemistry of mustard agents and Lewisite followed by interesting and informative discussions about these substances and their possible connection to a range of health problems, from cancer to reproductive disorders. The volume also offers an often chilling historical examination of the use of volunteers in chemical warfare experiments by the U.S. military--what the then-young soldiers were told prior to the experiments, how they were ""encouraged"" to remain in the program, and how they were treated afterward. This comprehensive and controversial book will be of importance to policymakers and legislators, military and civilian planners, officials at the Department of Veterans Affairs, military historians, and researchers.","1993-01-15","http://books.google.es/books?id=QFkHsGiumJUC&printsec=frontcover&dq=intitle:risk&hl=&cd=90&source=gbs_api","9780309557368",
"Risk Management and Food Safety. Report of a Joint FAO/WHO Consultation, Rome, Italy, 27 to 31 January 1997","intitle:risk",,"[Technology & Engineering]","Risk analysis is the fundamental methodology used in the development of food safety standards. It is comprised of three separate, yet interconnected elements: risk assessment, risk management and risk communication. The findings of an expert consultation, ''The Application of Risk Management to Food Safety Matters'', held in Rome from 27-31 January 1997 are described in this report. Risk management and food safety - Report of a Joint FAO/WHO Expert Consultation is one of a series of FAO/WHO publications on this topic. It provides a risk management framework and general principles of food safety risk management.","1997-01-01","http://books.google.es/books?id=lCVUhhrEN24C&printsec=frontcover&dq=intitle:risk&hl=&cd=91&source=gbs_api","9251039801",
"Risk Analysis in Finance and Insurance, Second Edition","intitle:risk","[Alexander Melnikov]","[Mathematics]","Risk Analysis in Finance and Insurance, Second Edition presents an accessible yet comprehensive introduction to the main concepts and methods that transform risk management into a quantitative science. Taking into account the interdisciplinary nature of risk analysis, the author discusses many important ideas from mathematics, finance, and actuarial science in a simplified manner. He explores the interconnections among these disciplines and encourages readers toward further study of the subject. This edition continues to study risks associated with financial and insurance contracts, using an approach that estimates the value of future payments based on current financial, insurance, and other information. New to the Second Edition Expanded section on the foundations of probability and stochastic analysis Coverage of new topics, including financial markets with stochastic volatility, risk measures, risk-adjusted performance measures, and equity-linked insurance More worked examples and problems Reorganized and expanded, this updated book illustrates how to use quantitative methods of stochastic analysis in modern financial mathematics. These methods can be naturally extended and applied in actuarial science, thus leading to unified methods of risk analysis and management.","2011-04-25","http://books.google.es/books?id=xiVfuLlGreMC&printsec=frontcover&dq=intitle:risk&hl=&cd=92&source=gbs_api","9781420070521",
"Risk Factors for Youth Suicide","intitle:risk","[Lucy Davidson, Markku Linnoila]","[Self-Help]","First published in 1990. Routledge is an imprint of Taylor & Francis, an informa company.","1991","http://books.google.es/books?id=bfp3hVRb6kMC&printsec=frontcover&dq=intitle:risk&hl=&cd=93&source=gbs_api","9781560321385",
"Effective Program Practices for At-risk Youth. A Continuum of Community-based Programs","intitle:risk","[James Klopovic, Michael Lee Vasu, Douglas L. Yearwood]","[Community-based child welfare]",,"2003-01-01","http://books.google.es/books?id=MSWF-YWLgJMC&printsec=frontcover&dq=intitle:risk&hl=&cd=94&source=gbs_api","1887554351",
"Bank Runs and Systemic Risk","intitle:risk","[Edwin H. Neave]","[Business & Economics]","This chapter examines performance and stability issues associated with bank operations. It first shows how bank portfolio structures pose a trade-off for both bank and system stability. It next considers policies for reducing the likelihood of speculative bank runs, examining the roles of lender of last resort, deposit insurance, and information production. Finally, the chapter considers how system risks differ from the risk of individual bank operations, and sketches policies for dealing with them.","2010-12-16","http://books.google.es/books?id=bCe6zrIcvcwC&printsec=frontcover&dq=intitle:risk&hl=&cd=95&source=gbs_api","9780470944790",
"Elements of Financial Risk Management","intitle:risk","[Peter F. Christoffersen]","[Business & Economics]","The Second Edition of this best-selling book expands its advanced approach to financial risk models by covering market, credit, and integrated risk. With new data that cover the recent financial crisis, it combines Excel-based empirical exercises at the end of each chapter with online exercises so readers can use their own data. Its unified GARCH modeling approach, empirically sophisticated and relevant yet easy to implement, sets this book apart from others. Four new chapters and updated end-of-chapter questions and exercises, as well as Excel-solutions manual and PowerPoint slides, support its step-by-step approach to choosing tools and solving problems. Examines market risk, credit risk, and operational risk Provides exceptional coverage of GARCH models Features online Excel-based empirical exercises","2012","http://books.google.es/books?id=YkcMBGYbRasC&printsec=frontcover&dq=intitle:risk&hl=&cd=96&source=gbs_api","9780123744487",
"Managing Risk in Extreme Environments. Front-Line Business Lessons for Corporates and Financial Institutions","intitle:risk","[Duncan Martin]","[Business & Economics]","When it really is a matter of life and death, how do risk management strategies stand up to the pressure? Do such radical situations have a practical relevance to risk management policies in today's business and financial worlds? Managing Risk in Extreme Environments looks at real-life examples - from epidemics to earthquakes - to showcase risk management strategies which have been tested in adverse conditions and shown to succeed. The author then demonstrates how the lessons learnt from each can be effectively applied in business. Including first-hand interviews, and a summary of core risk management concepts, this is a cracking good read for all risk management professionals and business managers.","2007-11-03","http://books.google.es/books?id=h_hF9wExaQ4C&printsec=frontcover&dq=intitle:risk&hl=&cd=97&source=gbs_api","9780749452889",
"FX : Managing Global Currency Risk. The Definitive Handbook for Corporations and Financial Institutions","intitle:risk","[Gary Klopfenstein]","[Business & Economics]","""FX: Managing Global Currency Risk"" covers basic and advanced strategies for risk management and profit maximization in the global foreign exchange markets on both theoretical and practical levels. Topics include: plain vanilla and exotic hedging instruments; pricing of currency options; corporate risk management techniques; critical corporate accounting and tax issues; FX and global equity and fixed-income portfolios; currencies as asset classes; understanding overlay strategies; and pension funds and FX risk management.","1997-01-01","http://books.google.es/books?id=9EHCzl_PKXgC&printsec=frontcover&dq=intitle:risk&hl=&cd=98&source=gbs_api","1884964699",
"Models for Quantifying Risk","intitle:risk","[Robin J. Cunningham, Thomas N. Herzog, Richard L. London]","[Business & Economics]",,"2008-01-01","http://books.google.es/books?id=-1Xmk74KzHoC&dq=intitle:risk&hl=&cd=99&source=gbs_api","1566986737",
"Risk Assessment in People With Learning Disabilities","intitle:risk","[Carol Sellars]","[Psychology]","Risk Assessment in People with Learning Disabilities, Second Edition reflects legislative updates made over the past decade while continuing to demystify the process of assessing risk for people with intellectual impairment (previously called 'learning disabilities'). Revisits techniques of risk assessment outlined in First Edition in light of the recent legislative changes, most notably the 2005 Mental Capacity Act Covers methods of assessing a person's capacity to consent in a range of situations, from the everyday, to complex medical or psychological scenarios Covers implications of new guidelines issued in relation to the Care Programme Approach (CPA)","2011-08-26","http://books.google.es/books?id=70Ydln2HycoC&printsec=frontcover&dq=intitle:risk&hl=&cd=100&source=gbs_api","9781119975762",
"Risk Analysis of Complex and Uncertain Systems","intitle:risk","[Louis Anthony Cox Jr.]","[Business & Economics]","In Risk Analysis of Complex and Uncertain Systems acknowledged risk authority Tony Cox shows all risk practitioners how Quantitative Risk Assessment (QRA) can be used to improve risk management decisions and policies. It develops and illustrates QRA methods for complex and uncertain biological, engineering, and social systems systems that have behaviors that are just too complex to be modeled accurately in detail with high confidence and shows how they can be applied to applications including assessing and managing risks from chemical carcinogens, antibiotic resistance, mad cow disease, terrorist attacks, and accidental or deliberate failures in telecommunications network infrastructure. This book was written for a broad range of practitioners, including decision risk analysts, operations researchers and management scientists, quantitative policy analysts, economists, health and safety risk assessors, engineers, and modelers.","2009-06-12","http://books.google.es/books?id=qu8QdRIcX5QC&printsec=frontcover&dq=intitle:risk&hl=&cd=101&source=gbs_api","0387890149",
"Corporate Governance and Risk. A Systems Approach","intitle:risk","[John C. Shaw]","[Business & Economics]","Decision-making and corporate governance have always been important functions in a company, but never more so than in the current post-Enron/Andersen business environment. This book acts as a framework for corporate officers and senior-level executives who need to redesign their own decision-making, risk, and governance processes. The approaches have been successfully proven in a number of leading companies, whose case studies are included in the book. Offers up to date coverage of an increasingly important topic, citing a proven approach that draws from leading companies and provides a composite of what not to do based on companies like Anderson and Enron. Author very active in conference circles, addressing thousands in industry events.","2004-03-31","http://books.google.es/books?id=k2sabC_c2N0C&printsec=frontcover&dq=intitle:risk&hl=&cd=102&source=gbs_api","047148122X",
"Hazing in View: College Students at Risk. Initial Findings from the National Study of Student Hazing","intitle:risk","[Elizabeth J. Allan]","[College students]",,"2009-12","http://books.google.es/books?id=L6A06KMi-28C&printsec=frontcover&dq=intitle:risk&hl=&cd=103&source=gbs_api","1437917577",
"Your Kids At Risk: How Teen Sex Threatens Our Sons and Daughters","intitle:risk","[Meg Meeker]",,,,"http://books.google.es/books?id=mFAnvA1GxcAC&printsec=frontcover&dq=intitle:risk&hl=&cd=104&source=gbs_api","9781596981782",
"At Risk. Natural Hazards, People's Vulnerability and Disasters","intitle:risk","[Benjamin Wisner]","[Science]","The term 'natural disaster' is often used to refer to natural events such as earthquakes, hurricanes or floods. However, the phrase 'natural disaster' suggests an uncritical acceptance of a deeply engrained ideological and cultural myth. At Risk questions this myth and argues that extreme natural events are not disasters until a vulnerable group of people is exposed. The updated new edition confronts a further ten years of ever more expensive and deadly disasters and discusses disaster not as an aberration, but as a signal failure of mainstream 'development'. Two analytical models are provided as tools for understanding vulnerability. One links remote and distant 'root causes' to 'unsafe conditions' in a 'progression of vulnerability'. The other uses the concepts of 'access' and 'livelihood' to understand why some households are more vulnerable than others. Examining key natural events and incorporating strategies to create a safer world, this revised edition is an important resource for those involved in the fields of environment and development studies.","2004","http://books.google.es/books?id=qMmvGH1Ce64C&printsec=frontcover&dq=intitle:risk&hl=&cd=105&source=gbs_api","0415252156",
"Toxicological Risk Assessment of Chemicals. A Practical Guide","intitle:risk","[Elsa Nielsen, Grete Ostergaard, John Christian Larsen]","[Medical]","Unlike many existing books on toxicology that cover either toxicity of a particular substance or toxicity of chemicals on particular organ systems, Toxicological Risk Assessment of Chemicals: A Practical Guide lays out the principle activities of conducting a toxicological risk assessment, including international approaches and methods for the risk assessment of chemical substances. It illustrates each step in the process: hazard identification, a dose response assessment, and exposure assessment. The book also summarizes the basic concepts of interaction of chemicals in mixtures and discusses various approaches to testing such mixtures. Features: Addresses standards from all international regulatory agencies Presents the steps in risk assessment, including hazard identification, exposure assessment, and risk characterization Covers the assessment of multiple chemical exposures or chemical mixtures Contains data from both human and animal studies Explains the linearized multi-stage mathematical model widely used by the US EPA for characterizing","2008-02-21","http://books.google.es/books?id=g2jTEOClROQC&printsec=frontcover&dq=intitle:risk&hl=&cd=106&source=gbs_api","1420006940",
"Uncontrolled Risk: Lessons of Lehman Brothers and How Systemic Risk Can Still Bring Down the World Financial System","intitle:risk","[Mark Williams]","[Business & Economics]","How Excessive Risk Destroyed Lehman and Nearly Brought Down the Financial Industry “Uncontrolled Risk will ruffle feathers—and for good reason—as voters and legislators learn the diffi cult lessons of Lehman’s collapse and demand that we never forget them.” Dr. David C. Shimko, Board of Trustees, Global Association of Risk Professionals “Uncontrolled Risk is a drama as gripping as any work of fiction. Williams’s recommendations for changes in the governance of financial institutions should be of interest to anyone concerned about the welfare of global financial markets.” Geoffrey Miller, Stuyvesant Comfort Professor of Law and Director, Center for the Study of Central Banks and Financial Institutions, New York University “The complex balance of free enterprise on Wall Street and the healthy regulation of its participants is the central economic issue of today. Williams’s forensic study of Lehman’s collapse may be the best perspective so far on the issues that now face regulators.” Jeffrey P. Davis, CFA, Chief Investment Officer, Lee Munder Capital Group “Provides a very perceptive analysis of the fl aws inherent in risk management systems and modern fi nancial markets. Mandatory reading for risk managers and financial industry executives.” Vincent Kaminski, Professor in the Practice of Management, Jesse H. Jones Graduate School of Business, Rice University “Gives the reader much food for thought on the regulation of our financial system and its interplay with corporate governance reform in the United States and around the world.” Professor Charles M. Elson, Edgar S. Woolard Jr. Chair in Corporate Governance, University of Delaware The risk taking behind Wall Street's largest bankruptcy . . . In this dramatic and compelling account of Lehman Brothers’ spectacular rise and fall, author Mark T. Williams explains how uncontrolled risk toppled a 158-year-old institution—and what it says about Wall Street, Washington, D.C., and the world financial system. A former trading floor executive and Fed bank examiner, Williams sees Lehman’s 2008 collapse as a microcosm of the industry—a worst-case scenario of smart decisions, stupid mistakes, ignored warnings, and important lessons in money, power, and policy that affect us all. This book reveals: The Congressional inquisition of disgraced CEO Dick Fuld: Did he really deserve it? How the investment-banking money machine broke down: Can it be fixed? The key drivers that caused the financial meltdown: Can lessons be learned from them? The wild risk taking denounced by President Obama: Is Washington to blame, too? The ongoing debate on reform and regulation: Can meaningful reform avert another financial catastrophe? This fascinating account traces Lehman’s history from its humble beginnings in 1850 to its collapse in 2008. Lehman’s story exemplifies the everchanging trends in finance—from investment vehicles to federal policies—and exposes the danger and infectious nature of uncontrolled risk. Drawing upon first-person interviews with risk management experts and former Lehman employees, Williams provides more than just a frontline report: it’s a call to action for Wall Street bankers, Washington policymakers, and U.S. citizens—a living lesson in risk management on which to build a stronger fi nancial future. Williams provides a tenpoint plan to implement today—so another Lehman doesn’t collapse tomorrow. Includes a ten-point plan to ensure a strong financial future for both Wall Street and Main Street","2010-03-26","http://books.google.es/books?id=HSkjB_PGp98C&printsec=frontcover&dq=intitle:risk&hl=&cd=107&source=gbs_api","9780071749046",
"The Dark Side of Risk Management. How People Frame Decisions in Financial Markets","intitle:risk","[Luca Celati]","[Finance]","0he first practical approach to profiling and managing behavioural risk, containing a number of unique diagnostics to help you test personal risk profiles.","2004-01-01","http://books.google.es/books?id=jrIip9btw5MC&printsec=frontcover&dq=intitle:risk&hl=&cd=108&source=gbs_api","0273663461",
"On the Feasibility of TBM Drives in Squeezing Ground and the Risk of Shield Jamming","intitle:risk","[Marco Ramoni]","[Drilling and boring machinery]","Squeezing ground represents a challenging operating environment as it may slow down or obstruct TBM operation. Due to the geometrical constraints of the equipment, relatively small convergences of 10-20 cm may lead to considerable difficulties in the machine area (sticking of the cutter head, jamming of the shield) or in the back-up area (e.g., jamming of the back-up equipment, inadmissible convergences of the bored profile, damage to the tunnel support). Depending on the number and the length of the critical stretches, squeezing conditions may even call into question the feasibility of a TBM drive. On account of this, and bearing in mind the steady increase in the number of tunnels excavated with TBMs through so-called ""difficult ground conditions"", the topic investigated in this PhD thesis is of great practical relevance.Based upon case histories reported in the literature, Part I sets out firstly to give an overview of the specific problems of TBM tunnelling under squeezing conditions. Part II presents a computational model which simulates accurately and efficiently the advancing TBM and the installed tunnel support in one single computational step applying the so-called ""steady state method"". Part III advances a number of theory-based decision aids, which will support rapid, initial assessments to be made of thrust force requirements. Part IV investigates the complex problem of the interaction between the advancing TBM, the consolidating ground and the lining. Emphasis is thereby placed on the effect of the gross advance rate and the effect of ground permeability on shield loading during regular TBM operation (the boring process including short standstills) and during a long standstill.","2010","http://books.google.es/books?id=3eJkqtZ2CwcC&printsec=frontcover&dq=intitle:risk&hl=&cd=109&source=gbs_api","9783728133632",
"Catastrophe Risk and Reinsurance. A Country Risk Management Perspective","intitle:risk","[Eugene N. Gurenko]","[Banks and Banking Reform]","Including the latest invaluable insights into catastrophe reinsurance, this book provides you with a wealth of risk management expertise gained from many of the largest catastrophe risk transfer programmes worldwide.","2004","http://books.google.es/books?id=T-bHj3XEHHgC&printsec=frontcover&dq=intitle:risk&hl=&cd=110&source=gbs_api","9781904339205",
"Risk Management & Insurance:Concepts and Practices of Life and General Insurance","intitle:risk","[Arunajatesan]",,"A comprehensive textbook on insurance covering basic concepts and market practices supplemented with latest information and developments in the insurance sector. The book is intended to satisfy the long felt need of the university students, who were in","2009-02-01","http://books.google.es/books?id=oe1UM1QipHgC&dq=intitle:risk&hl=&cd=111&source=gbs_api","0230638988",
"Risk Savvy. How To Make Good Decisions","intitle:risk","[Gerd Gigerenzer]","[Self-Help]","A fascinating, practical guide to making better decisions with our money, health and personal lives from Gerd Gigerenzer, the author of Reckoning with Risk. Risk-taking is essential for innovation, fun, and the courage to face the uncertainties in life. Yet for many important decisions, we're often presented with statistics and probabilities that we don't really understand and we inevitably rely on experts in the relevant fields - policy makers, financial advisors, doctors - to analyse and choose for us. But what if they don't quite understand the way the information is presented either? How do we make sure we're asking doctors the right questions about proposed treatment? Is there a rule of thumb that could help choose the right partner? This entertaining book shows us how to recognize when we don't have all the information and know what to do about it. Gerd Gigerenzer looks at examples from every aspect of life to identify the reasons for our collective misunderstanding of the risks we face. He shows how we can all use simple rules to avoid being manipulated into unrealistic fears or hopes, to make better-informed decisions, and to learn to understand risk and uncertainty in our own lives. 'Gigerenzer is brilliant and his topic is fabulous' Steven Pinker 'Catchily optimistic and slyly funny' Guardian Gerd Gigerenzer is Director of the Center for Adaptive Behavior and Cognition at the Max Planck Institute for Human Development in Berlin and former Professor of Psychology at the University of Chicago. He is the author of several books on heuristics and decision making, including Reckoning with Risk.","2014-04-17","http://books.google.es/books?id=nQxPAgAAQBAJ&printsec=frontcover&dq=intitle:risk&hl=&cd=112&source=gbs_api","9780141970110",
"Flood Risk and Social Justice. From Quantitative to Qualitative Flood Risk Assessment and Mitigation","intitle:risk","[Zoran Vojinovic, Zoran Vojinovi?, Michael B. Abbott]","[Science]","Flood Risk and Social Justice provides an overview of flood risk mitigation practices, covering issues that range from the social and ethical, to the scientific and practical.","2012","http://books.google.es/books?id=7XnmSLptYDcC&printsec=frontcover&dq=intitle:risk&hl=&cd=113&source=gbs_api","9781843393870",
"Reckoning with Risk. Learning to Live with Uncertainty","intitle:risk","[Gerd Gigerenzer]","[Mathematics]","""This is an important book, full of relevant examples and worrying case histories. By the end of it, the reader has been presented with a powerful set of tools for understanding statistics...anyone who wants to take responsibly for their own medicalchoices should read it"" - New Scientist However much we crave certainty, we live in an uncertain world. But are we guilty of wildly exaggerating the chances of some unwanted event happening to us? Are ordinary people idiots when reasoning with risk? Far too many of us, argues Gerd Gigerenzer, are hampered by our own innumeracy. Here, he shows us that our difficulties in thinking about numbers can easily be overcome.","2003-04-24","http://books.google.es/books?id=8eKAmW56GagC&printsec=frontcover&dq=intitle:risk&hl=&cd=114&source=gbs_api","9780141933085",
"Statistical Sampling and Risk Analysis in Auditing","intitle:risk","[Peter Jones]","[Business & Economics]","This book's practical emphasis on meeting the ever-changing needs of clients and auditees will benefit a wide audience by helping readers to:* select a suitable, practical sampling approach* appreciate the statistical implications* evaluate the results of audit testing* take account of risk and control evaluation in targeting valuable audit resources.","1999","http://books.google.es/books?id=FDkLp6DHsAsC&printsec=frontcover&dq=intitle:risk&hl=&cd=115&source=gbs_api","056608080X",
