"title","query","authors","categories","description","published","previewLink","industryId",
"Managing Catastrophic Disaster Risks Using Alternative Risk Financing and Pooled Insurance Structures","intitle:risk+intitle:catastrophic","[John D. Pollner]","[Business & Economics]","This report examines the existing constraints and opportunities to implement a catastrophe insurance system which can resolve the key obstacles currently impeding broader implementation of a risk funding approach. The four main pillars in such a strategy involve: strengthening the insurance sector regulatory requirements and supervision; establishment of broad based pooled catastrophe funding structures with efficient risk transfer tools; promoting public insurance policies linked to programs for loss reduction in the uninsured sectors; and strengthening the risk assessment and enforcement of structural measures such as zoning and building code compliance.","2001-01-01","http://books.google.es/books?id=1y8R9QbayIQC&printsec=frontcover&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=4&source=gbs_api","0821349171",
"The Risk of Catastrophic Spills of Toxic Chemicals. Final Report","intitle:risk+intitle:catastrophic","[John A. Simmons, Robert C. Erdmann, Barry N. Naft]","[Chemicals]",,"1973","http://books.google.es/books?id=XJQGQAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=5&source=gbs_api","OCLC:1544097",
"Protecting Americans from Catastrophic Terrorism Risk","intitle:risk+intitle:catastrophic","[United States Congress House Of Represen]",,"The BiblioGov Project is an effort to expand awareness of the public documents and records of the U.S. Government via print publications. In broadening the public understanding of government and its work, an enlightened democracy can grow and prosper. Ranging from historic Congressional Bills to the most recent Budget of the United States Government, the BiblioGov Project spans a wealth of government information. These works are now made available through an environmentally friendly, print-on-demand basis, using only what is necessary to meet the required demands of an interested public. We invite you to learn of the records of the U.S. Government, heightening the knowledge and debate that can lead from such publications.","2010-12-31","http://books.google.es/books?id=pcdBYgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=6&source=gbs_api","1240513232",
"The Basic Risk of Catastrophic-loss Index Securities","intitle:risk+intitle:catastrophic","[J. David Cummins, David LaLonde, Richard D. Phillips]",,,"2000","http://books.google.es/books?id=6teutgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=7&source=gbs_api","OCLC:247681818",
"To Provide for a Federal Program of Insurance Against the Risk of Catastrophic Earthquakes, Volcanic Eruptions, and Hurricanes, and for Other Purposes","intitle:risk+intitle:catastrophic","[BiblioBazaar, United States Congress House of Represen]",,"The BiblioGov Project is an effort to expand awareness of the public documents and records of the U.S. Government via print publications. In broadening the public understanding of government and its work, an enlightened democracy can grow and prosper. Ranging from historic Congressional Bills to the most recent Budget of the United States Government, the BiblioGov Project spans a wealth of government information. These works are now made available through an environmentally friendly, print-on-demand basis, using only what is necessary to meet the required demands of an interested public. We invite you to learn of the records of the U.S. Government, heightening the knowledge and debate that can lead from such publications.","2010-12-27","http://books.google.es/books?id=SlpKYgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=8&source=gbs_api","1240257120",
"To Reduce the Risk of Catastrophic Wildfire Through the Facilitation of Insect and Disease Infestation Treatment of National Forest System and Adjacen","intitle:risk+intitle:catastrophic","[United States Congress Senate]",,"The BiblioGov Project is an effort to expand awareness of the public documents and records of the U.S. Government via print publications. In broadening the public understanding of government and its work, an enlightened democracy can grow and prosper. Ranging from historic Congressional Bills to the most recent Budget of the United States Government, the BiblioGov Project spans a wealth of government information. These works are now made available through an environmentally friendly, print-on-demand basis, using only what is necessary to meet the required demands of an interested public. We invite you to learn of the records of the U.S. Government, heightening the knowledge and debate that can lead from such publications.","2010-12-28","http://books.google.es/books?id=fVk5YgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=9&source=gbs_api","1240373945",
"Fatigue Management Programs for Airplanes with Demonstrated Risk of Catastrophic Failure Due to Fatigue","intitle:risk+intitle:catastrophic","[United States. Federal Aviation]",,"Original publisher: [Washington, D.C.]: U.S. Dept. of Transportation, Federal Aviation Administration, [2008]. OCLC Number: (OCoLC)300469239 Subject: Airplanes -- Parts -- Fatigue -- Safety measures. Excerpt: ... 4 / 29 / 08 AC 91-82 ( b ) The damage-tolerance evaluation should not use an easily evaluated solution if it is not a representative scenario ( for example, a handbook solution for a single crack growing from a hole when the actual scenario involves multiple cracks ). Such an evaluation could result in an ineffective inspection program. However, in many cases, it may be acceptable to evaluate a conservative, but easier to analyze, scenario than the actual scenario. If an applicant uses such an approach, the applicant should explain and justify all simplifying assumptions. ( 2 ) Critical Crack Size. The critical crack size is the size of crack that degrades the strength of the structure to the minimum strength required. The applicant should use fracture mechanics analysis, supported by test evidence, to determine the relationship between crack size and residual strength. The minimum strength requirements for determining the critical crack size are listed in ( a ) through ( e ) below. ( a ) For airplanes certificated in the primary, normal, utility, acrobatic, and commuter categories, 23.573 ( b ), current amendment level, defines the residual strength requirement. ( b ) For airplanes certificated in the transport category, 25.571 ( b ), current amendment level, defines the residual strength requirement. ( c ) For airplanes certificated in the restricted category, the residual strength requirements should be consistent with the airplane category used for type certification under 21.25. ( d ) The FAA may require higher levels of minimum strength in instances of high probability of in-service cracking ( several reports of cracks ) or in airplanes with severe operational profiles such as aerobatics, aerial application, and low level survey. ( e ) Fo...","2011-09","http://books.google.es/books?id=t5vSygAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=10&source=gbs_api","1234092859",
"Expressing the Sense of Congress that Federal Land Management Agencies Should Fully Implement the Western Governors Association ""Collaborative 10-Year Strategy for Reducing Wildland Fire Risks to Communities and the Environment"" to Reduce the Overabundance of Forest Fuels that Place National Resources at High Risk of Catastrophic Wildfire, and Prepare a National Prescribed Fire Strategy that Minimizes Risks of Escape. Report (to Accompany H. Con. Res. 352).","intitle:risk+intitle:catastrophic","[United States. Congress. House. Committee on Resources]","[Wildfires]",,"2002","http://books.google.es/books?id=wjsonQEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=11&source=gbs_api","OCLC:50503805",
"Protection Against the Risk of Catastrophic Accidents in Government Programs","intitle:risk+intitle:catastrophic","[Walter D. Sohier, American Institute of Aeronautics and Astronautics]","[Disasters]",,"1968","http://books.google.es/books?id=AdFXQwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=12&source=gbs_api","OCLC:453517212",
"A Case-crossover Study of Intensive Racing and Training Schedules and Risk of Catastrophic Musculoskeletal Injury and Lay-up in California Thoroughbred Racehorses","intitle:risk+intitle:catastrophic","[Leah Estberg]",,,"1998","http://books.google.es/books?id=DdEmMwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=13&source=gbs_api","OCLC:795934880",
"Service Office Handbook for Catastrophic Risk Protection","intitle:risk+intitle:catastrophic","[United States. Consolidated Farm Service Agency, United States. Consolidated Farm Service. Underwriting Division]","[Crop insurance]",,"1994","http://books.google.es/books?id=GQgytwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=14&source=gbs_api","OCLC:40962372",
"Managing Catastrophic Risk","intitle:risk+intitle:catastrophic","[Howard Kunreuther, Geoffrey Heal]","[Economics]","A principal reason that losses from catastrophic risks have been increasing over time is that more individuals and firms are locating in harm's way while not taking appropriate protective measures. Several behavioural biases lead decision-makers not to invest in adaptation measures until after it is too late. In an interdependent world with no intervention by the public sector, it may be economically rational for those at risk not to invest in protective measures. Risk management strategies that involve private-public partnerships that address these issues may help in reducing future catastrophic losses. These may include multi-year insurance contracts, well-enforced regulations, third-party inspections, and alternative risk transfer instruments such as catastrophe bonds.","2012","http://books.google.es/books?id=_qWzMwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=15&source=gbs_api","OCLC:795699364",
"The Market for Catastrophic Risk. A Clinical Examination","intitle:risk+intitle:catastrophic","[Kenneth A. Froot]",,,"2001","http://books.google.es/books?id=EQHYtgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=16&source=gbs_api","OCLC:248284560",
"Use of Technology for Catastrophic Risk Management. Innovative Solutions for Global Risk Management","intitle:risk+intitle:catastrophic","[Bret Comolli, Risk Management Solutions, Inc]","[Emergency management]",,"199?","http://books.google.es/books?id=syF_GwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=17&source=gbs_api","OCLC:42621255",
"Catastrophic Risk: Or the Economics of Being Scared","intitle:risk+intitle:catastrophic","[David Collard]",,,"1985","http://books.google.es/books?id=8iXwNAEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=18&source=gbs_api","OCLC:255779073",
"Hoof Size, Shaoe and Balance as Possible Risk Factors for Catastrophic Musculoskeletal Injury of Thoroughbred Racehorses","intitle:risk+intitle:catastrophic","[Albert J. Kane, Albert K. Kane]",,,"1998","http://books.google.es/books?id=-jBaMwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=19&source=gbs_api","OCLC:795934884",
"Hearing on SB 2018--catastrophic Risk Insurance Coverage as Part of Homeowners Or Business Insurance Coverage","intitle:risk+intitle:catastrophic","[California. Legislature. Senate. Committee on Insurance, Claims, and Corporations]","[Disaster insurance]",,"1988*","http://books.google.es/books?id=KG4FGQAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=20&source=gbs_api","LCCN:89623418",
"Debt Sustainability Under Catastrophic Risk. The Case for Government Budget Insurance","intitle:risk+intitle:catastrophic","[Eduardo A. Cavallo, Eduardo Borensztein, Patricio Valenzuela]","[Social Science]","Natural disasters are an important source of vulnerability in the Caribbean region. Despite being one of the more disaster-prone areas of the world, it has one of the lowest levels of insurance coverage. This paper examines the vulnerability of Belize's public finance to the occurrence of hurricanes and the potential impact of insurance instruments in reducing that vulnerability. the paper finds that catastrophic risk insurance significantly improves Belize's debt sustainability. In addition, the methodology employed makes it possible to estimate the appropriate level of insurance, which for the case of Belize is a maximum coverage of US$120 million per year.","2008-02-01","http://books.google.es/books?id=6kbaYaVSCeIC&printsec=frontcover&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=21&source=gbs_api","Debt Sustainability",
"H.R. 5744, Catastrophic Wildfire Prevention Act of 2012; H.R. 5960, Depleting Risk from Insect Infestation, Soil Erosion, and Catastrophic Fire Act of 2012; and H.R. 6089, Healthy Forest Management Act of 2012. Legislative Hearing Before the Subcommittee on National Parks, Forests and Public Lands of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Twelfth Congress, Second Session, Friday, July 20, 2012","intitle:risk+intitle:catastrophic","[United States. Congress. House. Committee on Natural Resources. Subcommittee on National Parks, Forests, and Public Lands (2007- )]","[Forest fires]",,"2013","http://books.google.es/books?id=diLzngEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=22&source=gbs_api","OCLC:857232378",
"Reinsurers as Financial Intermediaries in the Market for Catastrophic Risk","intitle:risk+intitle:catastrophic","[John Lewis]",,,"2010","http://books.google.es/books?id=r9OxYgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=23&source=gbs_api","OCLC:656245047",
"Hearing on SB2018, Catastrophic Risk Insurance Coverage as Part of Homeowners Or Business Insurance Coverage","intitle:risk+intitle:catastrophic","[California. Legislature. Senate. Committee on Insurance, Claims, and Corporations. Subcommittee on Earthquakes]","[Business insurance]",,"1988*","http://books.google.es/books?id=7DDrOwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=24&source=gbs_api","OCLC:34448980",
"Expected Utility and Catastrophic Risk in a Stochastic Economy-Climate Model","intitle:risk+intitle:catastrophic","[M. Ikefuji]",,,"2010","http://books.google.es/books?id=6NvBkQEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=25&source=gbs_api","OCLC:730933950",
"Catastrophic Risk Management for the Insurance and Reinsurance Industries. (a Message from the Great Hanshin Earthquake-Kobe)","intitle:risk+intitle:catastrophic","[Singapore College of Insurance Ltd, World Seismic Safety Initiative]","[Disaster insurance]",,"1995","http://books.google.es/books?id=T0hHnwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=26&source=gbs_api","OCLC:41095342",
"The Effect of Catastrophic Risk on Forest Investment Decisions","intitle:risk+intitle:catastrophic","[Runsheng Yin, David H. Newman]",,,"1996","http://books.google.es/books?id=UYn3SAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=27&source=gbs_api","OCLC:503350806",
"Hedging Against Catastrophic Risk. On Financing Large Infrastructure Projects","intitle:risk+intitle:catastrophic","[Jürgen G. Backhaus]",,,"1998","http://books.google.es/books?id=DOrZPAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=28&source=gbs_api","OCLC:313171418",
"Catastrophic Risk Management. Flood and Seismic Risks Case Studies","intitle:risk+intitle:catastrophic","[Tatiana Y. Ermolieva, Yuri M. Ermoliev]","[Stochastic analysis]",,"2005","http://books.google.es/books?id=26hWXwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=29&source=gbs_api","OCLC:254943976",
"Determining an Exact Value of the Conditional Risk Expectation of Extreme and Catastrophic Events","intitle:risk+intitle:catastrophic","[St:ephanie F. Romei]","[Catastrophes (Mathematics)]",,"1989","http://books.google.es/books?id=4uCvtgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=30&source=gbs_api","OCLC:24195100",
"The Evolving Market for Catastrophic Event Risk","intitle:risk+intitle:catastrophic","[Kenneth A. Froot]","[Disaster insurance]",,"1999","http://books.google.es/books?id=nIOpngEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=31&source=gbs_api","OCLC:247064490",
"Choices Under Risk and Uncertainty with Windfall Gains and Catastrophic Losses","intitle:risk+intitle:catastrophic","[Marcello Basili, Fulvio Fontini]",,,"2000","http://books.google.es/books?id=1GevPgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=32&source=gbs_api","OCLC:248001752",
"Catastrophic Medical Expenditure Risk","intitle:risk+intitle:catastrophic","[Gabriela Flores, Owen O'Donnell]",,,"2013","http://books.google.es/books?id=S5B5MwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=33&source=gbs_api","OCLC:805679498",
"On the Market Price of Catastrophic Insurance Risk. Empirical Evidence from Catastrophe Bonds","intitle:risk+intitle:catastrophic","[Angelika Schöchlin]",,,"2002","http://books.google.es/books?id=F53FSgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=34&source=gbs_api","OCLC:249006192",
"Catastrophic Political Risk Versus Creeping Expropriation. A Cross-country Analysis of Political and Regulatory Risks in Private Infrastructure Investment in LDCs","intitle:risk+intitle:catastrophic","[Beatrice Weder, Mirjam Schiffer]",,,"2000","http://books.google.es/books?id=tLmVGwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=35&source=gbs_api","OCLC:248338454",
"Protecting Americans from catastrophic terrorism risk. joint hearing before the Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises and the Subcommittee on Oversight and Investigations of the Committee on Financial Services, U.S. House of Representatives, One Hundred Ninth Congress, second session, September 27, 2006","intitle:risk+intitle:catastrophic","[United States. Congress. House. Committee on Financial Services. Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises, United States. Congress. House. Committee on Financial Services. Subcommittee on Oversight and Investigations]","[Political Science]",,"2007-01-01","http://books.google.es/books?id=4D_UQUsC3PcC&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=36&source=gbs_api","PSU:000061133815",
"Choices Under Risk and Uncertainty with Widfall Gains and Catastrophic Losses","intitle:risk+intitle:catastrophic","[Marcello Basili, Fulvio Fontini]",,,"2000","http://books.google.es/books?id=Nj7CngEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=37&source=gbs_api","OCLC:848886909",
"Choces Under Risk and Uncertainty with Windfall Gains and Catastrophic Losses","intitle:risk+intitle:catastrophic","[Marcello Basili, Fulvio Fontini, Università di Siena. Dipartimento di economia politica]",,,"2000","http://books.google.es/books?id=wQPpSAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=38&source=gbs_api","OCLC:535470454",
"The insurance of catastrophic risk in the European Union and the global changes","intitle:risk+intitle:catastrophic","[Irena J?drzejczyk, Sylwia Bo?ek-W?glarz]",,,"2007","http://books.google.es/books?id=colhXwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=39&source=gbs_api","837246815X",
"Risk Management Using Index-linked Catastrophic Loss and Capital Market Instruments","intitle:risk+intitle:catastrophic","[Ralf Kellner]",,,"2012","http://books.google.es/books?id=lcM2MwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=40&source=gbs_api","OCLC:802785657",
"Managing Catastrophic Risk","intitle:risk+intitle:catastrophic","[Jacob Gersen]",,,"2004-12-01","http://books.google.es/books?id=Xhk6kgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=41&source=gbs_api","0521825261",
"The Risk and Duration of Catastrophic Health Care Expenditures","intitle:risk+intitle:catastrophic","[Daniel Feenberg, Jonathan Skinner]","[Catastrophic illness]",,"1992","http://books.google.es/books?id=l-mKnQEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=42&source=gbs_api","OCLC:26883604",
"The Risk of Catastrophic Property Loss","intitle:risk+intitle:catastrophic","[John M. Cozzolino, Lubin Schools of Business. Center for Applied Research]","[Insurance]",,"1992","http://books.google.es/books?id=jrx7HAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=43&source=gbs_api","OCLC:26467133",
"Horseshoe and Hoof Size, Shape, and Balance Characteristics as Possible Risk Factors for Catastrophic Injury of Thoroughbred Racehorses in California","intitle:risk+intitle:catastrophic","[Albert J. Kane]",,,"1997","http://books.google.es/books?id=w0KxNwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=44&source=gbs_api","OCLC:41364397",
"The Optimal Control of a Stock Pollutant with Sunk Capital and Endogenous Risk of Catastrophic Damages","intitle:risk+intitle:catastrophic","[Urvashi Narain, Anthony C. Fisher]",,,"2000","http://books.google.es/books?id=sObaGwAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=45&source=gbs_api","OCLC:247601090",
"Special Issue: Catastrophic Risk Management","intitle:risk+intitle:catastrophic","[Ross B. Corotis]",,,"2011","http://books.google.es/books?id=j1iOmwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=46&source=gbs_api","OCLC:838715124",
"Protecting Americans from Catastrophic Terrorism Risk. Joint Hearing Before the Subcommittee on Capital Markets, Insurance","intitle:risk+intitle:catastrophic","[United States. Congress. House.]",,"Original publisher: Washington: U.S. G.P.O.: For sale by the Supt. of Docs., U.S. G.P.O., 2007. LC Number: KF27 .B515 2006g OCLC Number: (OCoLC)133135252 Subject: Terrorism insurance -- United States. Excerpt: ...9 AKER Chairman B. I thank the gentleman for his statement. Mr. Campbell, I know you are just arriving. Do you have a state-rment?. M Israel? Mr. I. Thank you, Mr. Chairman. SRAEL Mr. Chairman, I think I have said everything that could be said on this issue in the past 2 years, and so, I am going to yield back my time and listen to our witnesses. Chairman B. I thank the brilliant observations of the lead-AKER ing member of your side. Mr. Baca, do you choose to proceed? Mr. B. I will make a statement. ACA AKER Chairman B. Please. Mr. B. Thank you very much, Mr. Chairman, for holding this ACA important issue, and this is not a partisan issue but an important issue of protecting America against a terrorism attack. The fifth anniversary of 9 / 11 serves as a reminder that we live in different times and must guard against economic cost of future terrorism at-tack.he T Terrorism Insurance Act, TRIA, has been an important safe-ty net and has played a critical role in helping protect our Nation against this risk. Post-9 / 11, it is clear that a Federal backstop for terrorism insurance is essential. The GAO report which informed us that the private sector has not fully developed the capacity to provide coverage for terrorism risk also confirms the need for Federal involvement. Without a Federal reinsurance backstop, insurance will include the type of coverage from the policy. Tens of thousands of jobs will be lost, and thousands of additional bankruptcies could occur compared to what we saw in 9 / 11. Our constituents, small businesses, property owners, and com-munities everywhere need protection. It is critical that they have access to coverage that are at affordable rates, at affordable rates. We must reach an agreement on the best solution, and I hope to-d...","2011-10","http://books.google.es/books?id=qaQLywAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=47&source=gbs_api","1234503492",
"To Ensure That Insurance Against the Risk of Catastrophic Natural Disasters, Such As Hurricanes, Earthquakes, and Volcanic Eruptions, Is Available And","intitle:risk+intitle:catastrophic","[United States Congress House of Representatives]","[Political Science]","The BiblioGov Project is an effort to expand awareness of the public documents and records of the U.S. Government via print publications. In broadening the public understanding of government and its work, an enlightened democracy can grow and prosper. Ranging from historic Congressional Bills to the most recent Budget of the United States Government, the BiblioGov Project spans a wealth of government information. These works are now made available through an environmentally friendly, print-on-demand basis, using only what is necessary to meet the required demands of an interested public. We invite you to learn of the records of the U.S. Government, heightening the knowledge and debate that can lead from such publications.","2010-12-27","http://books.google.es/books?id=6yZhYgEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=48&source=gbs_api","1240236409",
"Risk Assessment of Power System Catastrophic Failures and Hidden Failure Monitoring and Control System","intitle:risk+intitle:catastrophic","[Qun Qiu]",,"As an integrated part of the HFMCS, a Misoperation Tracking Database is proposed to track the performance of automatic station equipment, hence providing automatic management of misoperation records for hidden failure analysis.","2003","http://books.google.es/books?id=7IRTeUgXXVYC&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=49&source=gbs_api","0542958082",
"Three Essays on Agricultural and Catastrophic Risk Management","intitle:risk+intitle:catastrophic","[Shu-Ling Chen]",,"In this dissertation, I examine three issues related to agricultural and catastrophic risk management. In my first essay, ""Modeling Yield Distribution in High Risk Counties: Application to Texas Upland Cotton"", I develop models of yield distributions for crops and regions whose yields exhibit irregular behavior. Specifically, I undertake a statistical case study of Texas upland cotton, which in recent years has exhibited poor actuarial performance under the U.S. crop insurance program, and propose an alternative mixture distribution model in which the conditional distribution of yield depends upon an observable drought index. The results indicate that the mixture distribution model provides a better fit to the data than conventional parametric distributions and, for more than two-thirds of the Texas counties examined, implies Group Risk Plan insurance premium rates that are greater than those currently published by the U.S. Department of Agricultural Risk Management Agency.","2007","http://books.google.es/books?id=UEmyuAAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=50&source=gbs_api","1109984014",
"Effects of the Affordable Care Act on Consumer Health Care Spending and Risk of Catastrophic Health Costs","intitle:risk+intitle:catastrophic","[Sarah Nowak, Christine Eibner, David M. Adamson, Evan Saltzman, RAND Health, Rand Corporation, Commonwealth Fund]",,"This study examines the likely effects of the Affordable Care Act (ACA) on average annual consumer health care spending and the risk of catastrophic medical costs for the United States overall and in two large states that have decided not to expand their Medicaid programs (Texas and Florida). The ACA will have varied impacts on individuals0?9 and families0?9 spending on health care, depending on income level and on estimated 2016 insurance status without the ACA. The authors find that average out-of-pocket spending is expected to decrease for all groups considered in the analysis, although decreases in out-of-pocket spending will be largest for those who would otherwise be uninsured. People who would otherwise be uninsured who transition to the individual market under the ACA will have higher total health care spending on average after implementation of the ACA because they will now incur the cost of health insurance premiums. The authors also find that risk of catastrophic health care spending will decrease for individuals of all income levels for the insurance transitions considered; decreases will be greatest for those at the lowest income levels. Case studies found that in Texas and Florida, Medicaid expansion would substantially reduce out-of-pocket and total health care spending for those with incomes below 100 percent of the federal poverty level, compared with a scenario in which the ACA is implemented without Medicaid expansion. Expansion would reduce the risk of high medical spending for those covered under Medicaid who would remain uninsured without expansion.","2013","http://books.google.es/books?id=LIwanwEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=51&source=gbs_api","OCLC:867481354",
"Analyzing Risk and Catastrophic Accidents: Using LOPA and Human Factors to Improve Safety in Generic Projects","intitle:risk+intitle:catastrophic","[Siddharth B. Damle]","[Project management]","""Risk assessment and identification in the early stages of any project is critical to the success of that project from time, budget and cost prespective [sic]. Identifying unacceptable risks and making provisions to mitigate those, can reduce the uncertainty in the project and ensure its smooth completion and closure. Various techniques have been developed over time to identify and quantify risks. Inspite of all the available research on risk management tools, accidents continue to happen and projects consistently fail. The objective of this study is to first, determine the generic risks that can be encountered by a project. A list of generic risks will be prepared and validated by surveying managers from various industries. These risks will be prioritized to provide managers with a generic risk matrix which can be readily applied to cross-industry projects. The second part of the study involves the use of Layers of Protection Analysis (LOPA), to analyze two past catastrophic accidents. The financial industry and the Space Shuttle program will be considered to produce the required analysis. LOPA models will be created to expose shortcomings in the failed projects and provide lessons to be learned in order to avoid future disasters. This research will provide a unique direction and a new tool for project managers to deploy this technique of building protection layers to prevent, protect and/or mitigate risks encountered by their system/project""--Abstract, Leaf iv.","2012","http://books.google.es/books?id=3t2JnQEACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=52&source=gbs_api","OCLC:843766531",
"Evaluation of Catastrophic Failure Risk in Pressure Vessels. Results of Pressure Vessel Test with a Large Vessel (HC2-test)","intitle:risk+intitle:catastrophic","[Heikki Keinänen, Valtion teknillinen tutkimuskeskus]","[Fracture mechanics]","Within the Nordic countries a four-year research programme in the area of elastic-plastic fracture mechanics was initiated in 1985. Seven laboratories from Denmark, Finland, Norway and Sweden are participating in the programme. The main technical objective of the programme is to clarify how catastrophic fracture can be prevented in pressure vessels and piping by using the leak-before-break concept. The major experimental effort of the programme is destructive pressurisation of a large size pressure vessel up to rupture. The vessel has dimensions similar to a nuclear reactor pressure vessel, and it has been in operation for 20 years in a Finnish oil refinery plant. The materials characterisation of the vessel has been partially carried out within an extensive Nordic round-robin programme. Two pressure tests have been carried out. In both tests an artificial sharp axial surface flaw was made on the inner wall of the vessel. The experimental details of the last test including repair welding of the vessel, flaw preparation, instrumentation and material characterisation are described in this report. The fracture behaviour as well as experimental results are reported. The failure pressure is compared to estimates of the analytical pre-test calculations. Within the Nordic countries a four-year research programme in the area of elastic-plastic fracture mechanics was initiated in 1985. Seven laboratories from Denmark, Finland, Norway and Sweden are participating in the programme. The main technical objective of the programme is to clarify how catastrophic fracture can be prevented in pressure vessels and piping by using the leak-before-break concept. The major experimental effort of the programme is destructive pressurisation of a large size pressure vessel up to rupture. The vessel has dimensions similar to a nuclear reactor pressure vessel, and it has been in operation for 20 years in a Finnish oil refinery plant. The materials characterisation of the vessel has been partially carried out within an extensive Nordic round-robin programme. Two pressure tests have been carried out. In both tests an artificial sharp axial surface flaw was made on the inner wall of the vessel. The experimental details of the last test including repair welding of the vessel, flaw preparation, instrumentation and material characterisation are described in this report. The fracture behaviour as well as experimental results are reported. The failure pressure is compared to estimates of the analytical pre-test calculations.","1990","http://books.google.es/books?id=yTn8tgAACAAJ&dq=intitle:risk%2Bintitle:catastrophic&hl=&cd=53&source=gbs_api","9513837904",
"Risk Perception, Risk Taking, Accident Involvement and the Need for Stimulation","intitle:risk+intitle:accident","[A. Heino, Gerald J. S. Wilde, H. H. van der Molen]",,,"1996","http://books.google.es/books?id=twb7nQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=1&source=gbs_api","OCLC:173301850",
"Alcohol Drugs and Accident Risk (The Traffic Accident Research Unit).","intitle:risk+intitle:accident","[R. K. C. Teo]",,,"1975","http://books.google.es/books?id=isQWMwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=2&source=gbs_api","OCLC:500545280",
"Assessment of accident risk during haulage truck and power shovel maintenance and recommendations for improved safety","intitle:risk+intitle:accident","[Thomas J. Albin, United States. Bureau of Mines]","[Technology & Engineering]",,"1990","http://books.google.es/books?id=vBQNyScpYjcC&dq=intitle:risk%2Bintitle:accident&hl=&cd=3&source=gbs_api","UOM:39015078458398",
