"title","query","authors","categories","description","published","previewLink","industryId",
"Financial Systemic Risk. Classification and Measurement","intitle:risk+intitle:systemic","[Swaroop Poudel]",,,"2010","http://books.google.es/books?id=VmJTcgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=77&source=gbs_api","OCLC:642218256",
"Does Fair Value Accounting Contribute to Systemic Risk in the Banking Industry?","intitle:risk+intitle:systemic","[Urooj Khan]",,,"2009","http://books.google.es/books?id=wq4kcgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=78&source=gbs_api","OCLC:614476360",
"Systemic risk and insurance. hearing before the Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises of the Committee on Financial Services, U.S. House of Representatives, One Hundred Eleventh Congress, first session, June 16, 2009","intitle:risk+intitle:systemic","[United States. Congress. House. Committee on Financial Services. Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises]","[Business & Economics]",,"2009","http://books.google.es/books?id=AHixJXkKNhYC&dq=intitle:risk%2Bintitle:systemic&hl=&cd=79&source=gbs_api","PURD:32754081169637",
"Systemic Bank Risk in Brazil. A Comprehensive Simulation of Correlated Market, Credit, Sovereign and Inter-banks Risks","intitle:risk+intitle:systemic","[Theodore M. Barnhill]",,,"2009","http://books.google.es/books?id=r6itYgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=80&source=gbs_api","OCLC:502358840",
"Are Full-term Clinically Well Neonates, Born After Fetal Membranes are Ruptured for More Than 24 Hours, at Increased Risk of Early Onset Systemic Infection?","intitle:risk+intitle:systemic","[Karine R. Lancaster]",,,"1994","http://books.google.es/books?id=qpngNwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=81&source=gbs_api","OCLC:31267729",
"Systemic risk. examining regulators' ability to respond to threats to the financial system : hearing before the Committee on Financial Services, U.S. House of Representatives, One Hundred Tenth Congress, first session, October 2, 2007","intitle:risk+intitle:systemic","[United States. Congress. House. Committee on Financial Services]","[Business & Economics]",,"2008","http://books.google.es/books?id=UMZQUjU9Mb8C&dq=intitle:risk%2Bintitle:systemic&hl=&cd=82&source=gbs_api","PSU:000063503050",
"Systemic risk and the financial markets. hearing before the Committee on Financial Services, U.S. House of Representatives, One Hundred Tenth Congress, second session, July 10, 2008","intitle:risk+intitle:systemic","[United States. Congress. House. Committee on Financial Services]","[Business & Economics]",,"2008","http://books.google.es/books?id=U3GmGSv1D7cC&dq=intitle:risk%2Bintitle:systemic&hl=&cd=83&source=gbs_api","PSU:000065513705",
"Systemic Sovereign Credit Risk. Lessons from the U.S. and Europe","intitle:risk+intitle:systemic","[Andrew Ang, Francis A. Longstaff]",,"We study the nature of systemic sovereign credit risk using CDS spreads for the U.S. Treasury, individual U.S. states, and major European countries. Using a multifactor affine framework that allows for both systemic and sovereign-specific credit shocks, we find that there is considerable heterogeneity across U.S. and European issuers in their sensitivity to systemic risk. U.S. and Euro systemic shocks are highly correlated, but there is much less systemic risk among U.S. sovereigns than among European sovereigns. We also find that U.S. and European systemic sovereign risk is strongly related to financial market variables. These results provide strong support for the view that systemic sovereign risk has its roots in financial markets rather than in macroeconomic fundamentals.","2011","http://books.google.es/books?id=HLYdNAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=84&source=gbs_api","OCLC:732253040",
"The Influence of Lifestyle and Hormonal Factors on Systemic Lupus Erythematosus Risk. A Case-control Study","intitle:risk+intitle:systemic","[Carolyn Hardy]",,,"1998","http://books.google.es/books?id=DbDauAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=85&source=gbs_api","OCLC:59441892",
"New Doppler Myocardial Imaging Techniques are Useful for the Early Diagnosis of Cardiac Involvement and for Risk Stratification in Patients with Primary Systemic (AL) Amyloidosis","intitle:risk+intitle:systemic","[Diego Bellavia]",,,"2008","http://books.google.es/books?id=7aFZPgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=86&source=gbs_api","OCLC:243864473",
"Modifiable Risk Factors for Premature Atherosclerosis in Systemic Lupus Erythematosus","intitle:risk+intitle:systemic","[Lai Shan Tam]",,"We then evaluated the effects of long-term antioxidant vitamins. The plasma malondialdehyde level was significantly decreased after treatment in the vitamin group. Other oxidative stress markers and antioxidant levels and endothelial function remained unchanged in both groups.","2006","http://books.google.es/books?id=_5PJuAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=87&source=gbs_api","1109928289",
"Myocardial Ischemia-reperfusion Injury and Systemic Inflammatory Response in High-risk Cardiac Surgery. A Clinical Study of the Effects of High-dose Glucose-insulin Treatment and the Use of Leukocyte-depleting Filter","intitle:risk+intitle:systemic","[Juha Koskenkari]",,,"2006","http://books.google.es/books?id=8XrVMAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=88&source=gbs_api","9514282086",
"Early Mean Systemic Blood Pressure as a Risk Factor in Neurodevelopment Outcome of ELBW Preterm Infants","intitle:risk+intitle:systemic","[Richard John Alexander]",,,"2010","http://books.google.es/books?id=je44MwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=89&source=gbs_api","OCLC:775709000",
"Systemic Risk. Are Some Institutions Too Big to Fail and If So, what Should We Do about It?","intitle:risk+intitle:systemic","[United States Congress House]",,"Original publisher: Washington: U.S. G.P.O., 2009. LC Number: KF27 .B5 2009s OCLC Number: (OCoLC)551426256 Subject: Financial risk -- United States. Excerpt: ... 11 Now I want to, in my remaining 2 minutes, emphasize some issues of implementation I think are very important. The first is in terms of timing. I think the capital requirements can be phased in over time. I think the advantage of an economy that's bottoming out and starting to recover, you don't have to do this right away. The firms will likely - not for sure - will likely not engage in the same kind of restless risk-taking in the next 2 to 3 years. So there is some time to get ahead of this. But you really don't want to run through anything like the kind of boom that we have seen before. And of course this will reduce the profitability in this sector. No question about it. And the industry will point this out. They will be very cross with you, and they will tell you that this undermines productivity growth, and job creation in the United States. I see no evidence that is the case. I see no evidence that having an overleveraged financial system with excessive risk-taking does anything at all for growth in the real non-financial part of the economy. Now I would emphasize, though, two important pieces of this that we should also consider and that are more tricky. The first is foreign banks. So if we reduce the size of our banks, relative to the size of foreign banks, I think that does not create a competitive disadvantage for our industry. But it does raise the question of, ' ' How should you treat foreign banks operating in the United States? ' ' For example, Deutsche Bank, or other big European banks, banks that are very big relative to the size of those economies in Europe, let alone the size of the banks that we may end up with. Those banks, to the extent they operate in the United States, should be treated in the same way as U.S. banks. The capital re-quirements have to be high based on where yo...","2011-09","http://books.google.es/books?id=GmLNygAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=90&source=gbs_api","1234135426",
"A Systemic Approach Framework for Operational Risk. SAFOR","intitle:risk+intitle:systemic","[Anna-Maria Kessler]",,,"2007","http://books.google.es/books?id=kSFHOQAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=91&source=gbs_api","9172658738",
"Systemic Risk and Insurance","intitle:risk+intitle:systemic","[United States Congress House Of Represen]",,"The BiblioGov Project is an effort to expand awareness of the public documents and records of the U.S. Government via print publications. In broadening the public understanding of government and its work, an enlightened democracy can grow and prosper. Ranging from historic Congressional Bills to the most recent Budget of the United States Government, the BiblioGov Project spans a wealth of government information. These works are now made available through an environmentally friendly, print-on-demand basis, using only what is necessary to meet the required demands of an interested public. We invite you to learn of the records of the U.S. Government, heightening the knowledge and debate that can lead from such publications.","2010-12-31","http://books.google.es/books?id=JZRPYgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=92&source=gbs_api","1240557892",
"Fertility regulation and systemic hormones in HIV infected and at risk women","intitle:risk+intitle:systemic","[Fulvia Veronese]",,,"2005","http://books.google.es/books?id=UoKgOwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=93&source=gbs_api","OCLC:314486273",
"An Investigation of the Systemic Effects of Social Disorganization on Perceived Crime-risk and Offense-specific Fear Among a Predominantly Inner-city African American Sample","intitle:risk+intitle:systemic","[Yolanda M. Scott]",,,"1999","http://books.google.es/books?id=ER0DtwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=94&source=gbs_api","OCLC:42358602",
"Commercial Real Estate: Do Rising Defaults Pose a Systemic Risk? S. Hrg. 111-261, July 9, 2009, 111-1 Hearing, *","intitle:risk+intitle:systemic",,,,"2010*","http://books.google.es/books?id=sTlGcgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=95&source=gbs_api","OCLC:642076880",
"SYSTEMIC RISK: ARE SOME INSTITUTIONS TOO BIG TO FAIL AND IF SO,... HRG... SERIAL NO. 111-65... COM. ON FINANCIAL SERVICES, U.S. HOUSE OF REPS... 111TH CONG., 1ST SESSION.","intitle:risk+intitle:systemic",,,,"2010*","http://books.google.es/books?id=IN3aZwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=96&source=gbs_api","OCLC:725257911",
"Regulating Systemic Risk Through Transparency. Tradeoffs in Making Data Public","intitle:risk+intitle:systemic","[Augustin Landier, David Thesmar]",,"Public or partial disclosure of financial data is a key element in the design of a new regulatory environment. We study the costs and benefits of higher public access to financial data and analyze qualitatively how frequency, disclosure lag and granularity of such open data can be chosen to maximize welfare, depending on the relative magnitude of economic frictions. We lay out a simple framework to choose optimal transparency of financial data.","2011","http://books.google.es/books?id=KK18twAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=97&source=gbs_api","OCLC:768798303",
"Assessing the Systemic Risk of a Heteronenous Portfolio of Banks During the Recent Financial Crisis","intitle:risk+intitle:systemic","[Xin Huang, Hao Zhou, Haibin Zhu]",,,"2010","http://books.google.es/books?id=LnDQXwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=98&source=gbs_api","OCLC:730149521",
"Hedge Funds and Systemic Risk: Perspectives of The President's Working Group on Financial Markets, Serial No. 110-48, July 11, 2007, 110-1 Hearing, *","intitle:risk+intitle:systemic",,,,"2008*","http://books.google.es/books?id=Ti9sNAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=99&source=gbs_api","OCLC:209641490",
"A Framework for Assessing the Systemic Risk of Major Financial Institutions","intitle:risk+intitle:systemic","[Xin Huang, Hao Zhou, Haibin Zhu]",,,"2009","http://books.google.es/books?id=Eo6-MQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=100&source=gbs_api","OCLC:402446891",
"SYSTEMIC RISK AND THE FINANCIAL MARKETS... HEARING... SERIAL NO. 110-130... COMMITTEE ON FINANCIAL SERVICES, U.S. HOUSE OF REPS... 110TH CONGRESS, 2ND SESSION.","intitle:risk+intitle:systemic",,,,"2009*","http://books.google.es/books?id=aO1KQwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=101&source=gbs_api","OCLC:467206008",
"Econometric Measures of Systemic Risk in the Finance and Insurance ...","intitle:risk+intitle:systemic",,,,,"http://books.google.es/books?id=RdfhygAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=102&source=gbs_api","Econometric Measure",
"Will the Implementation of Systemic Intervention Series Increase the Phonics and Fluency Skills of Second Grade At-risk Readers?","intitle:risk+intitle:systemic","[Michelle Rose Travalini]",,,"2009","http://books.google.es/books?id=JhbxSAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=103&source=gbs_api","OCLC:503003896",
"EXPERTS' PERSPECTIVES ON SYSTEMIC RISK... HRG... SERIAL NO. 111-78... COMMITTEE ON FINANCIAL SERVICES, U.S. HOUSE OF REPS... 111TH CONGRESS, 1ST SESSION.","intitle:risk+intitle:systemic",,,,"2010*","http://books.google.es/books?id=l4sIaAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=104&source=gbs_api","OCLC:725268432",
"The Role of Systemic Public Education in the Retention and Attrition of Students Placed At-risk. Closing Or Creating the Achievement Gap","intitle:risk+intitle:systemic","[So Juan Nichole Crenshaw]",,,"2005","http://books.google.es/books?id=lFb4twAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=105&source=gbs_api","OCLC:61047842",
"Systemic Risk: Examining Regulators' Ability to Respond to Threats to The Financial System, Serial No. 110-65, October 2, 2007, 110-1 Hearing, *","intitle:risk+intitle:systemic",,,,"2008*","http://books.google.es/books?id=wqaftgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=106&source=gbs_api","OCLC:227161344",
"Contribution of Traditional and Novel Risk Factors to the Development of Premature Atherosclerosis in Systemic Lupus Erythematosus Women","intitle:risk+intitle:systemic","[Yasmeen Ahmad, Dr Supervisor Bruce]",,,"2006","http://books.google.es/books?id=je4ucgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=107&source=gbs_api","OCLC:643390700",
"Solutions for Systemic Risk: an Institutional Response. Comparing EU and US Regulatory Reform Proposals","intitle:risk+intitle:systemic","[K.J. Knegt]",,,"2011","http://books.google.es/books?id=0HJKpwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=108&source=gbs_api","OCLC:743094247",
"Financial Market Failures and Systemic Risk","intitle:risk+intitle:systemic","[Michel Aglietta]",,,"1996","http://books.google.es/books?id=Yj-MPgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=109&source=gbs_api","OCLC:246019707",
"Endogenous Systemic Liquidity Risk. Presented at CESifo Area Conference on Macro, Money & International Finance, 2/09","intitle:risk+intitle:systemic","[Jin Cao, Gerhard Illing]",,,"2009","http://books.google.es/books?id=PXhSQwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=110&source=gbs_api","OCLC:423949791",
"Banks and Systemic Risk","intitle:risk+intitle:systemic","[Patricia Jackson, William R. M. Perraudin]",,,"2002","http://books.google.es/books?id=NpW3HAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=111&source=gbs_api","OCLC:248527024",
"The Risk for Systemic Vascular Diseases in Patients with Central Retinal Vein Occlusion. A Retrospective Study","intitle:risk+intitle:systemic","[Amita Kaur Chaudhary]",,,"1987","http://books.google.es/books?id=CacSHAAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=112&source=gbs_api","OCLC:54180603",
"Establishing a Framework for Systemic Risk Regulation, S. Hrg. 111-297, July 23, 2009, 111-1 Hearing, *","intitle:risk+intitle:systemic",,,,"2010*","http://books.google.es/books?id=xoKxcQAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=113&source=gbs_api","OCLC:642084393",
"Beyond 'at Risk' Children : Systemic Issues Report Regarding Sexually Exploited Children & Oyate Safe House","intitle:risk+intitle:systemic","[Saskatchewan Children's Advocate Office]",,,"2006","http://books.google.es/books?id=CmJNNAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=114&source=gbs_api","LCCN:2006497727",
"Causes and Risk Factors for Death in Systemic Sclerosis. A Study from the EULAR Scleroderma Trials and Research (EUSTAR) Database","intitle:risk+intitle:systemic","[Anthony Joseph De Vere]",,,"2011","http://books.google.es/books?id=P-wtMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=115&source=gbs_api","OCLC:774071642",
"Measuring Systemic Liquidity Risk and the Cost of Liquidity Insurance","intitle:risk+intitle:systemic","[Tiago Severo]",,,"2012","http://books.google.es/books?id=7-RkNAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=116&source=gbs_api","OCLC:805356610",
"Systemic Risk Assessment. A Case Study","intitle:risk+intitle:systemic","[Fran Ackermann]",,,"2003","http://books.google.es/books?id=QcMNMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=117&source=gbs_api","OCLC:51942285",
"Systemic Project Risk Management. The Way Ahead","intitle:risk+intitle:systemic","[Terry M. Williams]",,,"1998","http://books.google.es/books?id=hs3PMgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=118&source=gbs_api","OCLC:40390281",
"Measuring Systemic Risk","intitle:risk+intitle:systemic","[Viral V. Acharya]",,,"2012","http://books.google.es/books?id=JK8TMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=119&source=gbs_api","OCLC:777953879",
"Interbank Lending, Reserve Requirements and Systemic Risk","intitle:risk+intitle:systemic","[Giulia Iori, Saqib Jafarey]",,,"2000","http://books.google.es/books?id=Lp8TMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=120&source=gbs_api","OCLC:59507671",
"Systemic Risk Within and Across the Banking and Insurance Sectors in Times of Stress. A Study of Scandinavia","intitle:risk+intitle:systemic","[M. Loyola Leyton]",,,"2010","http://books.google.es/books?id=4siykgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=121&source=gbs_api","OCLC:657048576",
"Systemic Risk in Insurance. An Analysis of Insurance and Financial Stability","intitle:risk+intitle:systemic",,,,"2010","http://books.google.es/books?id=YD7pXwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=122&source=gbs_api","OCLC:730304744",
"Banks and systemic risk","intitle:risk+intitle:systemic","[Patricia Jackson, William Perraudin]",,,"2002","http://books.google.es/books?id=bPS2OgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=123&source=gbs_api","OCLC:314360862",
"Genetic Risk Factors for Systemic Lupus Erythematosus. From Candidate Genes to Functional Variants","intitle:risk+intitle:systemic","[Anna-Karin Abelson]",,,"2008","http://books.google.es/books?id=Iw4JtwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=124&source=gbs_api","9155473369",
"Systemic Risk in European Banking. Evidence from Bivariate GARCH Models","intitle:risk+intitle:systemic","[Martin Schüler, Michael Schröder]",,,"2003","http://books.google.es/books?id=tfp5NQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=125&source=gbs_api","OCLC:535488958",
"Systemic and Mesenteric Inflammatory Signalling During High-risk Abdominal Surgery","intitle:risk+intitle:systemic","[Leigh Willoughby, Geoff Warhurst (Supervisor.), Paul Dark (Supervisor.)]",,,"2009","http://books.google.es/books?id=krkuMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=126&source=gbs_api","OCLC:643457686",
"Systemic Risk Across Sectors. Are Banks Different?","intitle:risk+intitle:systemic","[Sander Muns, Michiel Jan Bijlsma]",,,"2011","http://books.google.es/books?id=NOETMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=127&source=gbs_api","9058335046",
"Corporate manipulation of systemic risk exposure. learning about the firm from equity price behaviour","intitle:risk+intitle:systemic","[Geoffrey Charles Shuetrim]",,,"1998","http://books.google.es/books?id=ttqicQAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=128&source=gbs_api","OCLC:59441879",
"Systemic Risk and Regulation. Managing the Challenges","intitle:risk+intitle:systemic","[Thomas J. Jordan (Wirtschaftswissenschaftler), Thomas J. Jordan (Economist)]",,,"2010","http://books.google.es/books?id=v0a0XwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=129&source=gbs_api","OCLC:731443583",
"Systemic Risk and Asymmetric Responses in the Financial Industry","intitle:risk+intitle:systemic","[Germán López Espinosa]",,,"2012","http://books.google.es/books?id=_PLuMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=130&source=gbs_api","1475504349",
"How Do Banking Supervisors Deal with Europe Wide Systemic Risk?","intitle:risk+intitle:systemic","[Martin Schüler]",,,"2003","http://books.google.es/books?id=buXtjwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=131&source=gbs_api","OCLC:76426837",
"Does the Paris Warrants Market Present a Systemic Risk","intitle:risk+intitle:systemic","[Georges Gallais-Hamonno, Bruno Caillet]",,,"1996","http://books.google.es/books?id=NMHNMgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=132&source=gbs_api","OCLC:489899586",
"A Framework for Assessing Thte Systemic Risk of Major Financial Institutions","intitle:risk+intitle:systemic","[Xin Huang, Hao Zhou, Haibin Zhu]",,,"2009","http://books.google.es/books?id=3rTeXwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=133&source=gbs_api","OCLC:695465296",
"Using Shapley's Asymmetric Power Index to Measure Banks' Contributions to Systemic Risk","intitle:risk+intitle:systemic","[Rodney J. Garratt (Wirtschaftswissenschaftler), Lewis Webber, Matthew Willison, Rodney J. Garratt (Economist)]",,,"2012","http://books.google.es/books?id=CJPklAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=134&source=gbs_api","OCLC:821263628",
"Systemic Risk, Interbank Relations and Liquity Provision by the Central Bank","intitle:risk+intitle:systemic","[X. Freixas, B. Parigi, J. C. Rochet]",,,"2000","http://books.google.es/books?id=MXTbtgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=135&source=gbs_api","OCLC:247740242",
"Securitized Products, Financial Regulation, and Systemic Risk","intitle:risk+intitle:systemic","[Mariko Fujii]",,,"2010","http://books.google.es/books?id=rrqtkgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=136&source=gbs_api","OCLC:568791024",
"Short-term Wholesale Funding and Systemic Risk. A Global CoVaR Approach","intitle:risk+intitle:systemic","[German Lopez-Espinosa]",,,"2012","http://books.google.es/books?id=udOQNAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=137&source=gbs_api","OCLC:777019665",
"Systemic Risk-taking. Amplification Effects, Externalities, and Regulatory Responses","intitle:risk+intitle:systemic","[Anton Korinek]",,,"2011","http://books.google.es/books?id=tjI7kgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=138&source=gbs_api","OCLC:748507555",
"Systemic Risk Diagnostics. Coincident Indicators and Early Warning Signals","intitle:risk+intitle:systemic","[Bernd Schwaab, Siem Jan Koopman, André Lucas]",,,"2010","http://books.google.es/books?id=3BzQlAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=139&source=gbs_api","OCLC:694398926",
"Systemic Risk in Global Banking. What Can Available Data Tell Us and what More Data are Needed?","intitle:risk+intitle:systemic","[Eugenio Cerutti, Stijn Claessens, Patrick McGuire]",,,"2012","http://books.google.es/books?id=Nk8WMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=140&source=gbs_api","OCLC:786237219",
"Measuring Systemic Risk-Adjusted Liquidity (SRL) - A Model Approach","intitle:risk+intitle:systemic","[Andreas Jobst]",,,"2012","http://books.google.es/books?id=5EtWlAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=141&source=gbs_api","OCLC:820706004",
"Criteria for Evaluation of the Systemic Risk in Bulgaria","intitle:risk+intitle:systemic","[Nikolay Nenovsky]",,,"2001","http://books.google.es/books?id=dhJuYgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=142&source=gbs_api","OCLC:248603459",
"Systemic Medications and Other Risk Factors of Open-angle Glaucoma","intitle:risk+intitle:systemic","[Michael Williams Marcus]",,,"2012","http://books.google.es/books?id=yLsZMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=143&source=gbs_api","9036753368",
"Monitoring Systemic Risk Based on Dynamic Thresholds","intitle:risk+intitle:systemic","[Kasper Lund-Jensen]",,,"2012","http://books.google.es/books?id=0P-DNAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=144&source=gbs_api","OCLC:798103313",
"Systemic Risk and Optimal Regulatory Architecture","intitle:risk+intitle:systemic","[Marco A. Espinosa-Vega]",,,"2011","http://books.google.es/books?id=YIOvkgEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=145&source=gbs_api","OCLC:746754253",
"Financial Markets Failures and Systemic Risk","intitle:risk+intitle:systemic","[Michel Aglietta]",,,"1996","http://books.google.es/books?id=HIB5tgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=146&source=gbs_api","OCLC:489703045",
"Financial integration and systemic risk","intitle:risk+intitle:systemic","[Falko Fecht, Hans Peter Grüner]",,,"2005","http://books.google.es/books?id=cKSLMQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=147&source=gbs_api","3865580882",
"A Systemic Method to Analyzing and Managing Risk to Future Combat Systems","intitle:risk+intitle:systemic","[Robert R. Keeter]",,,"2003","http://books.google.es/books?id=ZBbyNwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=148&source=gbs_api","OCLC:53094783",
"Banking Regulation and Systemic Risk","intitle:risk+intitle:systemic","[Martin Summer]",,,"2002","http://books.google.es/books?id=9sKYKQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=149&source=gbs_api","OCLC:248367219",
"Funding Liquidity Risk in a Quantitative Model of Systemic Stability","intitle:risk+intitle:systemic","[David Aikman]",,,"2009","http://books.google.es/books?id=1EuEkQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=150&source=gbs_api","OCLC:418438091",
"Liquidity Risk, Cash-flow Constraints and Systemic Feedbacks","intitle:risk+intitle:systemic","[Sujit Kapadia]",,,"2012","http://books.google.es/books?id=xhl9MwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=151&source=gbs_api","OCLC:798368833",
"Systemic Financial Risk in Payment Systems","intitle:risk+intitle:systemic","[David Folkerts-Landau]",,,"1990","http://books.google.es/books?id=uus9MwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=152&source=gbs_api","OCLC:788744670",
"Financial Cnnections and Systemic Risk","intitle:risk+intitle:systemic","[Franklin Allen, Ana Babus, Elena Carletti]",,,"2010","http://books.google.es/books?id=tSLpkQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=153&source=gbs_api","OCLC:819423313",
"Systemic Risk","intitle:risk+intitle:systemic","[Steven L. Schwarcz]",,,"2007","http://books.google.es/books?id=VdpQMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=154&source=gbs_api","OCLC:778090872",
"Systemic Risk and Financial Development in a Monetary Model","intitle:risk+intitle:systemic","[Philippe Moutot]",,,"2011","http://books.google.es/books?id=kbDTlAEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=155&source=gbs_api","OCLC:748508301",
"Reserve requirements, systemic risk and interbank market","intitle:risk+intitle:systemic","[Dairo Estrada]",,,"2001","http://books.google.es/books?id=3RC6MwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=156&source=gbs_api","OCLC:807447628",
"Systemic Financial Risk in Payment Systems","intitle:risk+intitle:systemic",,,,"1990","http://books.google.es/books?id=BUcmlQEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=157&source=gbs_api","OCLC:791042830",
"Systemic Risk in Interbank Markets","intitle:risk+intitle:systemic","[Pierre Georg Georg]",,,"2011","http://books.google.es/books?id=tiSJMwEACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=158&source=gbs_api","OCLC:800583976",
"Genetic Risk Factors of the Autoimmune Diseases Multiple Sclerosis, Sjögren's Syndrome and Systemic Lupus Erythematosus","intitle:risk+intitle:systemic","[Gamze Kabalak]",,,"2008","http://books.google.es/books?id=BX0pQwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=159&source=gbs_api","OCLC:455635801",
"Endothelial Dysfunction and Coronary Heart Disease Risk Factors in Women with Systemic Lupus Erythematosus (SLE).","intitle:risk+intitle:systemic","[Masoud Ali El-Magadmi]",,,"2003","http://books.google.es/books?id=1MMZcgAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=160&source=gbs_api","OCLC:643439437",
"A Systemic Analysis of the Critical Elements of Self-image and the Propensity to Suicidal Risk for the Learning Disabled Adolescent","intitle:risk+intitle:systemic","[Nancy Gail Baron]",,,"1989","http://books.google.es/books?id=he2ltwAACAAJ&dq=intitle:risk%2Bintitle:systemic&hl=&cd=161&source=gbs_api","OCLC:21134577",
