"title","query","authors","categories","description","published","previewLink","industryId",
"Deterministic chaos in the foreign exchange market","market+chaotic","[Paul de Grauwe, Kris Vansanten]","[Business & Economics]",,"1990","http://books.google.es/books?id=zKxHAAAAYAAJ&q=market%2Bchaotic&dq=market%2Bchaotic&hl=&cd=8&source=gbs_api","UVA:X001797994",
"Trading on the Edge. Neural, Genetic, and Fuzzy Systems for Chaotic Financial Markets","market+chaotic","[Guido Deboeck]","[Business & Economics]","Experts from the world's major financial institutions contributed to this work and have already used the newest technologies. Gives proven strategies for using neural networks, algorithms, fuzzy logic and nonlinear data analysis techniques to enhance profitability. The latest analytical breakthroughs, the impact on modern finance theory and practice, including the best ways for profitably applying them to any trading and portfolio management system, are all covered.","1994-04-14","http://books.google.es/books?id=1XQe-y5sojQC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=9&source=gbs_api","0471311006",
"Chaos Theory in the Financial Markets","market+chaotic","[Dimitris N. Chorafas]","[Business & Economics]","Chaos theory is a revolutionary approach to understanding and forecasting the behavior of complex systems. The theory, which utilizes nonlinear mathematics to identify the underlying rules of evolving systems, provides extraordinary insights into the dynamics of the financial markets. In so doing, Dr. Chorafas explores a variety of new approaches that provide an entirely new perspective on financial market analysis and forecasting. Topics include: the concepts and mathematics of chaos theory; using nonlinear equations and fractals to forecast the currency market; genetic algorithms and neural networks.","1994-03-01","http://books.google.es/books?id=dJ-mza4FM2oC&q=market%2Bchaotic&dq=market%2Bchaotic&hl=&cd=10&source=gbs_api","1557385556",
"Between Plan and Market. Economy of Chaos","market+chaotic","[Zbigniew Hockuba]","[Capitalism]",,"1993","http://books.google.es/books?id=kGSaAAAAIAAJ&q=market%2Bchaotic&dq=market%2Bchaotic&hl=&cd=11&source=gbs_api","STANFORD:36105016071552",
"Conquering the Chaos. Win in India, Win Everywhere","market+chaotic","[Ravi Venkatesan]","[Business & Economics]","India: A Defining Choice for Your Business India is on the minds of business leaders everywhere. Within a few decades, India will be the world’s most populous nation and one of its largest economies. But it is also a complex and challenging market, with a reputation for corruption, uncertainty, and stultifying bureaucracy. The initial infatuation with India is over and reality has set in. But India is not a market that can be ignored. So why take a chance in this extraordinary and complex region? What does it take to win in India? How do you deal with the chaos—and even prosper from it? Ravi Venkatesan, the former Chairman of Microsoft India, offers inside advice on how your firm can overcome the unique challenges of the Indian market. He argues that chaotic India is in fact an archetype for most emerging markets, many of which present similar challenges but not the same potential. Succeeding in India therefore becomes a litmus test for your ability to succeed in other emerging markets. If you can win in India, you can win everywhere. Hard as these markets are, Venkatesan says, for most multinational firms the bigger challenge to success in emerging markets may well be the internal culture and mind-set at headquarters. The unwillingness to make a long-term commitment to the new market or to adequately trust local leadership, combined with the propensity to rigidly replicate the products, business models, and operating systems that have worked at home drives many companies to a “midway trap” that results in India remaining an irrelevantly small contributor to global growth and profits. Combining his personal experience with in-depth research and interviews with CEOs and senior leaders at dozens of companies—including Nokia, GE, JCB, Dell, Honeywell, Volvo, Bosch, Deere, Unilever, and Nestlé—Venkatesan shows you how to tackle slowing growth, policy uncertainty, and corruption and enable your firm to thrive in India. He proves that you can break through successfully, but it takes a very different type of leadership, both locally and at headquarters. If you want to succeed in the twenty-first century, you must succeed in emerging markets. This practical book, written by one of India’s most respected CEOs, will give you the keys to win in India, other emerging markets, and beyond.","2013-12-30","http://books.google.es/books?id=I8GPDRAKLoQC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=12&source=gbs_api","9781422184318",
"The Science of Financial Market Trading","market+chaotic","[Don K. Mak]","[Business & Economics]","Annotation. ""In this book, Dr. Mak views the financial market from a scientific perspective. The book attempts to provide a realistic description of what the market is, and how future research should be developed. The market is a complex phenomenon, and can be forecasted only with errors - if that particular market can be forecasted at all.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved.","2003-01-01","http://books.google.es/books?id=8UwF4fYBhb0C&pg=PA13&dq=market%2Bchaotic&hl=&cd=13&source=gbs_api","9812382526",
"Nonlinear Dynamics and Economics. Proceedings of the Tenth International Symposium in Economic Theory and Econometrics","market+chaotic","[William A. Barnett, Alan P. Kirman, Mark Salmon]","[Business & Economics]","This 1997 book presents developments in nonlinear economic dynamics along with related research from other fields, including mathematics, statistics, biology, and physics.","1996-10-28","http://books.google.es/books?id=GeTNTiMEpeUC&pg=PA133&dq=market%2Bchaotic&hl=&cd=14&source=gbs_api","0521471419",
"Chaos Theory: Modeling, Simulation and Applications - Selected Papers from the 3rd Chaotic Modeling and Simulation International Conference (chaos2010)","market+chaotic","[Christos H. Skiadas, Ioannis Dimotikalis]","[SCIENCE]","The work done in chaotic modeling and simulation during the last decades has changed our views of the world around us and has introduced new scientific tools, methods and techniques. Advanced topics of these achievements are included in this volume on Chaos Theory which focuses on Chaotic Modeling, Simulation and Applications of the nonlinear phenomena. This volume includes the best papers presented in the 3rd International Conference on CHAOS. This interdisciplinary conference attracted people from many scientific fields dealing with chaos, nonlinear dynamics, fractals and the works presented and the papers included here are of particular interest that could provide a broad understanding of chaos in its various forms. The chapters relate to many fields of chaos including Dynamical and Nonlinear Systems, Attractors and Fractals, Hydro-Fluid Dynamics and Mechanics, Chaos in Meteorology and Cosmology, Chaos in Biology and Genetics, Chaotic Control, Chaos in Economy and Markets, and Computer Composition and Chaotic Simulations, including related applications.","2011-05","http://books.google.es/books?id=uM6IzyGPjMMC&pg=PA24&dq=market%2Bchaotic&hl=&cd=15&source=gbs_api","9814350346",
"Chaos Control. Theory and Applications","market+chaotic","[Guanrong Chen, Xinghuo Yu]","[Language Arts & Disciplines]","Chaos control refers to purposefully manipulating chaotic dynamical behaviors of some complex nonlinear systems. There exists no similar control theory-oriented book available in the market that is devoted to the subject of chaos control, written by control engineers for control engineers. World-renowned leading experts in the field provide their state-of-the-art survey about the extensive research that has been done over the last few years in this subject. The new technology of chaos control has major impact on novel engineering applications such as telecommunications, power systems, liquid mixing, internet technology, high-performance circuits and devices, biological systems modeling like the brain and the heart, and decision making. The book is not only aimed at active researchers in the field of chaos control involving control and systems engineers, theoretical and experimental physicists, and applied mathematicians, but also at a general audience in related fields.","2003-07-25","http://books.google.es/books?id=zcENqZNQsBAC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=16&source=gbs_api","3540404058",
"The Philosophy and Economics of Market Socialism : A Critical Study. A Critical Study","market+chaotic","[N. Scott Arnold Professor of Philosophy University of Alabama at Birmingham]","[Business & Economics]","N. Scott Arnold argues that the most defensible version of a market socialist economic system would be unable to realize widely held socialist ideals and values. In particular, it would be responsible for widespread and systematic exploitation. The charge of exploitation, which is really a charge of injustice, has typically been made against capitalist systems by socialists. This book argues that it is market socialism--the only remaining viable form of socialism--that is systematically exploitative.","1994-07-19","http://books.google.es/books?id=1vRhfj0fsSYC&pg=PA79&dq=market%2Bchaotic&hl=&cd=17&source=gbs_api","0195358511",
"Chaos: A Very Short Introduction","market+chaotic","[Leonard Smith]","[Science]","Chaos exists in systems all around us. Even the simplest system of cause and effect can be subject to chaos, denying us accurate predictions of its behaviour, and sometimes giving rise to astonishing structures of large-scale order. Our growing understanding of Chaos Theory is having fascinating applications in the real world - from technology to global warming, politics, human behaviour, and even gambling on the stock market. Leonard Smith shows that we all have an intuitive understanding of chaotic systems. He uses accessible maths and physics (replacing complex equations with simple examples like pendulums, railway lines, and tossing coins) to explain the theory, and points to numerous examples in philosophy and literature (Edgar Allen Poe, Chang-Tzu, Arthur Conan Doyle) that illuminate the problems. The beauty of fractal patterns and their relation to chaos, as well as the history of chaos, and its uses in the real world and implications for the philosophy of science are all discussed in this Very Short Introduction. ABOUT THE SERIES: The Very Short Introductions series from Oxford University Press contains hundreds of titles in almost every subject area. These pocket-sized books are the perfect way to get ahead in a new subject quickly. Our expert authors combine facts, analysis, perspective, new ideas, and enthusiasm to make interesting and challenging topics highly readable.","2007-02-22","http://books.google.es/books?id=iKzM0gEzlScC&pg=PT163&dq=market%2Bchaotic&hl=&cd=18&source=gbs_api","9780191579431",
"Complex and Chaotic Nonlinear Dynamics. Advances in Economics and Finance, Mathematics and Statistics","market+chaotic","[Alain Goergen, Thierry Vialar]","[Business & Economics]","Complex dynamics constitute a growing and increasingly important area as they offer a strong potential to explain and formalize natural, physical, financial and economic phenomena. This book pursues the ambitious goal to bring together an extensive body of knowledge regarding complex dynamics from various academic disciplines. Beyond its focus on economics and finance, including applications such as nonlinear macroeconomic growth models and the application of signal processing to stock markets, fundamental parts of the book are devoted to the use of nonlinear dynamics in mathematics, statistics, signal theory and processing. Numerous examples and applications, almost 700 illustrations and numerical simulations based on the use of Matlab make the book an essential reference for researchers and students from many different disciplines who are interested in the nonlinear field. An appendix recapitulates the basic mathematical concepts required to use the book.","2009-04-26","http://books.google.es/books?id=uf20taaf-VgC&pg=PA610&dq=market%2Bchaotic&hl=&cd=19&source=gbs_api","9783540859789",
"Anatomy of Global Stock Market Crashes. An Empirical Analysis","market+chaotic","[Gagari Chakrabarti, Chitrakalpa Sen]","[Business & Economics]","This book examines stock market crises of the last dozen years, analyzing global market dynamics, intrinsic natures, common trends and dynamic interlinkages. The study isolates different phases of crisis and differentiates between regional and global crashes.","2012-01-04","http://books.google.es/books?id=QzxX5ymqo-QC&pg=PA50&dq=market%2Bchaotic&hl=&cd=20&source=gbs_api","9788132204626",
"Handbook of Computational Economics. Agent-Based Computational Economics","market+chaotic","[Leigh Tesfatsion, Kenneth L. Judd]","[Business & Economics]","The explosive growth in computational power over the past several decades offers new tools and opportunities for economists. This handbook volume surveys recent research on Agent-based Computational Economics (ACE), the computational study of economic processes modeled as dynamic systems of interacting agents. Empirical referents for ""agents"" in ACE models can range from individuals or social groups with learning capabilities to physical world features with no cognitive function. Topics covered include: learning; empirical validation; network economics; social dynamics; financial markets; innovation and technological change; organizations; market design; automated markets and trading agents; political economy; social-ecological systems; computational laboratory development; and general methodological issues. *Every volume contains contributions from leading researchers *Each Handbook presents an accurate, self-contained survey of a particular topic *The series provides comprehensive and accessible surveys","2006-05-15","http://books.google.es/books?id=Na5J44IBaHkC&pg=PA1131&dq=market%2Bchaotic&hl=&cd=21&source=gbs_api","9780080459875",
"e-Study Guide for Complex and Chaotic Nonlinear Dynamics: Advances in Economics and Finance, Mathematics and Statistics, textbook by Thierry Vialar. Economics, Economics","market+chaotic","[Cram101 Textbook Reviews]","[Education]","Never Highlight a Book Again! Just the FACTS101 study guides give the student the textbook outlines, highlights, practice quizzes and optional access to the full practice tests for their textbook.","2012-01-01","http://books.google.es/books?id=ap6nHJUl4T8C&pg=PT181&dq=market%2Bchaotic&hl=&cd=22&source=gbs_api","9781478436409",
"Financial Market Risk. Measurement and Analysis","market+chaotic","[Cornelis Los]","[Business & Economics]","This new book uses advanced signal processing technology to measure and analyze risk phenomena of the financial markets. It explains how to scientifically measure, analyze and manage non-stationarity and long-term time dependence (long memory) of financial market returns. It studies, in particular, financial crises in persistent financial markets, such as stock, bond and real estate market, and turbulence in antipersistent financial markets, such as anchor currency markets. It uses Windowed Fourier and Wavelet Multiresolution Analysis to measure the degrees of persistence of these complex markets, by computing monofractal Hurst exponents and multifractal singularity spectra. It explains how and why financial crises and financial turbulence may occur in the various markets and why we may have to reconsider the current wave of term structure modeling based on affine models. It also uses these persistence measurements to improve the financial risk management of global investment funds, via numerical simulations of the nonlinear diffusion equations describing the underlying high frequency dynamic pricing processes.","2006-03-07","http://books.google.es/books?id=Bx3Z9y5mg0MC&pg=PR17&dq=market%2Bchaotic&hl=&cd=23&source=gbs_api","9781134469321",
"Interaction and Market Structure. Essays on Heterogeneity in Economics","market+chaotic","[Domenico Delli Gatti, Mauro Gallegati, Alan P. Kirman]","[Business & Economics]","This book is a collection of essays which examine how the properties of aggregate variables are influenced by the actions and interactions of heterogenous individuals in different economic contexts. The common denominator of the essays is a critique of the representative agent hypothesis. If this hypothesis were correct, the behaviour of the aggregate variable would simply be the reproduction of individual optimising behaviour. In the methodology of the hard sciences, one of the achievements of the quantum revolution has been the rebuttal of the notion that aggregate behaviour can be explained on the basis of the behaviour of a single unit: the elementary particle does not even exist as a single entity but as a network, a system of interacting units. In this book, new tracks in economics which parallel the developments in physics mentioned above are explored. The essays, in fact are contributions to the analysis of the economy as a complex evolving system of interacting agents.","2000-03-27","http://books.google.es/books?id=5D4V5DwKeKgC&pg=PA84&dq=market%2Bchaotic&hl=&cd=24&source=gbs_api","3540669795",
"The Psychology of Investing During the Chaotic Obama Years","market+chaotic","[Elior Kinarthy]","[Business & Economics]",,"2011-03-22","http://books.google.es/books?id=ECfo5NjjEekC&pg=PT239&dq=market%2Bchaotic&hl=&cd=25&source=gbs_api","9781462817078",
"Labor Market Politics and the Great War. The Department of Labor, the States, and the First U.S. Employment Service, 1907-1933","market+chaotic","[William J. Breen]","[Business & Economics]","The Department of Labor seized the opportunity provided by the chaotic labor market conditions during World War I to expand the US Employment Service (USES) and to establish control of the national labor market. That attempt provoked a reaction on the part of states that had created their own employment services and were suspicious of the administrative capacity of the USES. A prolonged administrative and political struggle ensued, involving not only the Department of Labor and the states but a number of government departments and agencies and the major interest groups involved in the labor market. William J. Breen's Labor Market Politics and the Great War is the first detailed study of the way in which federalism influenced the development of government labor market policy in the early twentieth century.","1997-01","http://books.google.es/books?id=EP7bDoZcGTIC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=26&source=gbs_api","0873385594",
"Chaotics. The Business of Managing and Marketing in the Age of Turbulence","market+chaotic","[Philip KOTLER, John A. CASLIONE]","[Business & Economics]","We have entered into an entirely new era, an age of increasingly frequent and intense periods of turbulence in the global economy. Unlike past recessions, today’s crises have precipitated a need for businesses to develop a new mindset, one that takes into account intermittent periods of disturbance, allowing them to thrive while under the constant threat of chaos. Chaotics presents a revolutionary set of guidelines designed to help businesses: • detect sources of turbulence • prepare scenarios • predict resulting vulnerabilities and opportunities • develop responses to ensure long-term resilience and success • avoid risk while advancing the interests of the company • build flexibility into the balance sheet • price strategically • adjust products to meet new customer values • and more Complete with metrics and measurements, Chaotics outlines a powerful new system for managing waves of uncertainty affecting customers, employees, and other stakeholders. In this climate of increased turbulence, no organization can survive with less.","2009-05-15","http://books.google.es/books?id=IKNH4C0B8DUC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=27&source=gbs_api","9780814415245",
"The Volatility Edge in Options Trading. New Technical Strategies for Investing in Unstable Markets, The","market+chaotic","[Jeff Augen]","[Business & Economics]","“Jeff’s analysis is unique, at least among academic derivatives textbooks. I would definitely use this material in my derivatives class, as I believe students would benefit from analyzing the many dimensions of Jeff’s trading strategies. I especially found the material on trading the earnings cycle and discussion of how to insure against price jumps at known events very worthwhile.” —D R . R OBERT J ENNINGS , Professor of Finance, Indiana University Kelley School of Business “This is not just another book about options trading. The author shares a plethora of knowledge based on 20 years of trading experience and study of the financial markets. Jeff explains the myriad of complexities about options in a manner that is insightful and easy to understand. Given the growth in the options and derivatives markets over the past five years, this book is required reading for any serious investor or anyone in the financial service industries.” —M ICHAEL P. O’H ARE , Head of Mergers & Acquisitions, Oppenheimer & Co. Inc. “Those in the know will find this book to be an excellent resource and practical guide with exciting new insights into investing and hedging with options.” —J IM M EYER , Managing Director, Sasqua Field Capital Partners LLC “Jeff has focused everything I knew about options pricing and more through a hyper-insightful lens! This book provides a unique and practical perspective about options trading that should be required reading for professional and individual investors.” —A RTHUR T ISI , Founder and CEO, EXA Infosystems; private investor and options trader In The Volatility Edge in Options Trading , leading options trader Jeff Augen introduces breakthrough strategies for identifying subtle price distortions that arise from changes in market volatility. Drawing on more than a decade of never-before-published research, Augen provides new analytical techniques that every experienced options trader can use to study historical price changes, mitigate risk, limit market exposure, and structure mathematically sound high-return options positions. Augen bridges the gap between pricing theory mathematics and market realities, covering topics addressed in no other options trading book. He introduces new ways to exploit the rising volatility that precedes earnings releases; trade the monthly options expiration cycle; leverage put:call price parity disruptions; understand weekend and month-end effects on bid-ask spreads; and use options on the CBOE Volatility Index (VIX) as a portfolio hedge. Unlike conventional guides, The Volatility Edge in Options Trading doesn’t rely on oversimplified positional analyses: it fully reflects ongoing changes in the prices of underlying securities, market volatility, and time decay. What’s more, Augen shows how to build your own customized analytical toolset using low-cost desktop software and data sources: tools that can transform his state-of-the-art strategies into practical buy/sell guidance. An options investment strategy that reflects the markets’ fundamental mathematical properties Presents strategies for achieving superior returns in widely diverse market conditions Adaptive trading: how to dynamically manage option positions, and why you must Includes precise, proven metrics and rules for adjusting complex positions Effectively trading the earnings and expiration cycles Leverage price distortions related to earnings and impending options expirations Building a state-of-the-art analytical infrastructure Use standard desktop software and data sources to build world-class decision-making tools","2008-01-17","http://books.google.es/books?id=rzklOAapZdsC&pg=PA8&dq=market%2Bchaotic&hl=&cd=28&source=gbs_api","9780132703680",
"Power and Market","market+chaotic","[Rothbard, Murray N.]","[Economic policy]",,"2006","http://books.google.es/books?id=VS5gIb1S8ewC&pg=PA160&dq=market%2Bchaotic&hl=&cd=29&source=gbs_api","161016363X",
"Man, Economy, and State with Power and Market, Scholar's Edition","market+chaotic","[Murray N. Rothbard]","[Economic policy]","Murray Rothbard's Man, Economy, and State is united for the first time with its companion volume, Power and Market. The books were written as a single package but when the first came out in 1962, it was missing the last quarter, which only appeared more than ten years later as a separate volume. Even separately, the books achieved a towering presence. Together for the first time as an integrated whole, as they were intended to be, the result is sure to rock the world of economic and political ideas. This combined edition follows the high standards set by Mises Institute publishing, with Rothbard's wonderful footnotes at the bottom of the page (no more turning back and forth), a new introduction that presents all new material from the Rothbard archives, very detailed indexes and bibliographies, and the best papers and bindings.","2004","http://books.google.es/books?id=YGi5EbO32hgC&pg=PA1206&dq=market%2Bchaotic&hl=&cd=30&source=gbs_api","9780945466307",
"Corporate Valuation for Portfolio Investment. Analyzing Assets, Earnings, Cash Flow, Stock Price, Governance, and Special Situations","market+chaotic","[Robert A. G. Monks, Alexandra Reed Lajoux]","[Business & Economics]","A detailed guide to the discipline of corporate valuation Designed for the professional investor who is building an investment portfolio that includes equity, Corporate Valuation for Portfolio Investment takes you through a range of approaches, including those primarily based on assets, earnings, cash flow, and securities prices, as well as hybrid techniques. Along the way, it discusses the importance of qualitative measures such as governance, which go well beyond generally accepted accounting principles and international financial reporting standards, and addresses a variety of special situations in the life cycle of businesses, including initial public offerings and bankruptcies. Engaging and informative, Corporate Valuation for Portfolio Investment also contains formulas, checklists, and models that the authors, or other experts, have found useful in making equity investments. Presents more than a dozen hybrid approaches to valuation, explaining their relevance to different types of investors Charts stock market trends, both verbally and visually, enabling investors to think like traders when needed Offers valuation guidance based on less quantitative factors, namely management quality and factors relating to the company and the economy Corporate Valuation for Portfolio Investment puts this dynamic discipline in perspective and presents proven ways to determine the value of corporate equity securities for the purpose of portfolio investment.","2010-10-01","http://books.google.es/books?id=y3U9DPtcSTEC&pg=PA234&dq=market%2Bchaotic&hl=&cd=31&source=gbs_api","0470936762",
"Make a fortune selling DVD's on the Internet: Start Making Money Now!","market+chaotic","[Michael S. Toney, Ron T. Throgmartin]","[Business & Economics]","Learning how to sell DVDs on the Internet could not have come at a better time, given the current economic climate, the rising unemployment rate, and the brooding recession. Selling DVDs on the Internet is an ideal alternative for easily bringing in extra income to catch up on bills, pay down credit cards, buy holiday gifts, or simply put food on the table - it is about surviving and being prosperous during this very difficult economy. The purpose of this book is to provide easy to follow, step-by-step instructions on how to enter the Internet DVD retail business, avoid the pitfalls and costly mistakes, and create sustainable long-term income. This book is based on the real world personal experiences of the authors in successfully operating two Internet DVD retail businesses, competing in the vast and chaotic new and used DVD retail market, and generating sustainable income, despite the bad economy.","2009-08-04","http://books.google.es/books?id=-lOIeTU1AicC&pg=PA89&dq=market%2Bchaotic&hl=&cd=32&source=gbs_api","9781448671748",
"Valuation Based on Earnings","market+chaotic","[Robert A. G. Monks, Alexandra Reed Lajoux]","[Business & Economics]","Corporate Valuation for Portfolio Investment ""The valuation of securities . . . is as big a subject as they come, running in multi?-dimensions from qualitative to psychological, from static todynamic, from one dominant measure to a complex soup, and using measures that range from those that are internal to the observer to those determined bythe markets. In Corporate Valuation for Portfolio Investment, Bob andhis worthy coauthor cover the full range of valuation methods."" —From the Foreword by Dean LeBaron Corporate valuation for portfolio investment means determining the present value of future worth. While this may sound like a straightforward task, in reality, it takes time and hard-earned experience to effectively perform this essential financial function. Robert Monks and Alexandra Lajoux understand the difficulty of this endeavor. That's why they have created Corporate Valuation for Portfolio Investment. Filled with in-depth insights and expert advice, this reliable guide addresses the many facets of valuation and reveals what it takes to determine the value of corporate equity securities for the purpose of portfolio investment. Written with the professional investor in mind, Corporate Valuation for Portfolio Investment takes you through a wide range of approaches—including those primarily based in assets, earnings, cash flow, and securities prices—and discusses hybrid valuation techniques that combine aspects of these four main sources of valuation information. Along the way, it also examines the importance of qualitative measures such as governance and details a variety of special situations in the life cycle of businesses, including stock splits, spin-offs, and pension funding. If you're seeking superior returns from investments in corporate equity, then you have to have a firm understanding of valuation. With Corporate Valuation for Portfolio Investment as your guide, you'll be in a better position to improve your sense of a company's worth and the possible price ranges for buy, sell, and hold decisions.","2011-04-27","http://books.google.es/books?id=Bb-JEvXy6cEC&pg=PA234&dq=market%2Bchaotic&hl=&cd=33&source=gbs_api","9781118026458",
"The Market and Public Choices. An Ethical Assessment","market+chaotic","[Alfonso Salinas]","[Business & Economics]","The key tenet of the book is that the market achieves ends that transcends itself - ends that must remain the prerogative of civil society. Questions of the foundations of moral philosophy are considered - allocating scarce resources is shown to be an exclusively human capacity, which means that the market is unable to determine such issues endogenously. An intuitionist approach to moral philosophy is developed and this is placed in the context of the history of Western moral philosophy. The argument encompasses mathematical logic, philosophy of mind, moral philosophy and economics.","2003-01-01","http://books.google.es/books?id=TvNPr66zwxwC&pg=PA20&dq=market%2Bchaotic&hl=&cd=34&source=gbs_api","0754631303",
"Chaos: A Statistical Perspective","market+chaotic","[Kung-Sik Chan, Howell Tong]","[Computers]","This book discusses dynamical systems that are typically driven by stochastic dynamic noise. It is written by two statisticians essentially for the statistically inclined readers, although readers whose primary interests are in determinate systems will find some of the methodology explained in this book of interest. The statistical approach adopted in this book differs in many ways from the deterministic approach to dynamical systems. Even the very basic notion of initial-value sensitivity requires careful development in the new setting provided. This book covers, in varying depth, many of the contributions made by the statisticians in the past twenty years or so towards our understanding of estimation, the Lyapunov-like index, the nonparametric regression, and many others, many of which are motivated by their dynamical system counterparts but have now acquired a distinct statistical flavour. Kung-Sik Chan is a professor at the University of Iowa, Department of Statistics and Actuarial Science. He is an elected member of the International Statistical Institute. He has served on the editorial boards of the Journal of Business and Economic Statistics and Statistica Sinica. He received a Faculty Scholar Award from the University of Iowa in 1996. Howell Tong holds the Chair of Statistics at the London School of Economics and the University of Hong Kong. He is a foreign member of the Norwegian Academy of Science and Letters, an elected member of the International Statistical Institute and a Council member of its Bernoulli Society, an elected fellow of the Institute of Mathematical Statistics, and an honorary fellow of the Institute of Actuaries (London). He was the Founding Dean of the Graduate School and sometimes the Acting Pro-Vice Chancellor (Research) at the University of Hong Kong. He has served on the editorial boards of several international journals, including Biometrika, Journal of Royal Statistical Society (Series B), Statistica Sinica, and others. He is a guest professor of the Academy of Mathematical and System Sciences of the Chinese Academy of Sciences and received a National Natural Science Prize (China) in the category of Mathematics and Mechanics (Class II) in 2001. He has also held visiting professorships at various universities, including the Imperial College in London, the ETH in Zurich, the Fourier University in Grenoble, the Wall Institute at the University of British Columbia, Vancouver, and the Chinese University of Hong Kong.","2001-08-01","http://books.google.es/books?id=DurlS0WgVZEC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=35&source=gbs_api","0387952802",
"Competing on the Edge. Strategy as Structured Chaos","market+chaotic","[Shona L. Brown, Kathleen M. Eisenhardt]","[Business & Economics]","In their startling new book, authors Brown and Eisenhardt contend that to prosper in today's fiercely competitive business environments, a new paradigm--competing on the edge--must be implemented as a new survival strategy. This book focuses on specific management dilemmas and illustrates solutions that work when the name of the game is change.","1998","http://books.google.es/books?id=Q86Vr44OkwgC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=36&source=gbs_api","0875847544",
"Bamboo Trading. Learn How to Exploit Chaotic Markets","market+chaotic","[Zac Bharucha]","[Business & Economics]","Do you deal in spread betting, CFD's ETF's futures? Do you manage your retirement fund or savings? How do you know when to buy or sell?Success requires knowledge about market timing. Bamboo trading is a self-help guide to financial freedom for anyone eager to improve their performance. Written by an expert with 25 years hands-on investing & trading experience who made his living from trading. The book also introduces a new theory of price formation; collective intelligence.","2012-01-01","http://books.google.es/books?id=lm2UtgAACAAJ&dq=market%2Bchaotic&hl=&cd=37&source=gbs_api","1468156837",
"Chaotic Marriage. Broken Hopes and Dreams","market+chaotic","[James Lawrence]","[Biography & Autobiography]","This book is about domestic abuse. This is the male version of domestic abuse. In today's society it is usually the man that does the abusing.","2006-06-30","http://books.google.es/books?id=itQukWb9JdkC&pg=PA23&dq=market%2Bchaotic&hl=&cd=38&source=gbs_api","9781452037486",
"Testing for Nonlinearity and Deterministic Chaos in Stock Market Data: Results for Monthly TOPIX Time Series","market+chaotic","[National University of Singapore. Dept. of Information Systems and Computer Science, Teo Jasic, Hean Lee Poh]","[Chaotic behavior in systems]","Abstract: ""It has been widely recognized that the randomness of a stock market may actually be an indicator of an underlying strange attractor which has a fractal structure and supports chaotic motion. The application of nonlinear methods to such financial data may indicate the presence of nonlinearities and low-dimensional chaos. These methods include rescaled range (R/S) analysis, correlation dimension calculation and estimation of Lyapunov exponents. This study presents a preliminary analysis of these tests when applied to the monthly TOPIX data of the Tokyo Stock Exchange. Although there are a number of limitations for applied nonlinear methods such as the presence of noise and limited data size, the results indicate the presence of nonlinearities and the long memory effect in the observed data set. In order to complement these methods, neural networks are used for nonlinear modeling and prediction of the TOPIX data. The results can serve as an additional evidence of a deterministic system by giving accuracy estimates for short-term prediction.""","1994","http://books.google.es/books?id=S9UKHAAACAAJ&dq=market%2Bchaotic&hl=&cd=39&source=gbs_api","OCLC:32842240",
"The Final Film of Laurel and Hardy. A Study of the Chaotic Making and Marketing of Atoll K","market+chaotic","[Norbert Aping]","[Performing Arts]","The remarkable story behind the planning, development and marketing of Laurel and Hardy's ill-received final film, Atoll K, has been little explored. Details on the script development, cast, crew, locations, and even basic information on running times and release dates have been sketchy at best since the film's 1951 release. This work reconstructs the circumstances surrounding this unusual international co-production (Atoll K was a French-Italian film with English-speaking stars). Through lost documents detailing the film's production and funding, previously unreleased behind-the-scenes photos, and a rare interview with French movie star Suzy Delair, the author explores the continuous changes to the film's script during its chaotic production and the final marketing of the film's many different versions (Atoll K was also released as Robinson Crusoeland in the United Kingdom and as Utopia in the United States). Several appendices detail alternative sequences and cut scenes in various versions of the film and include French box-office reports from 1951 to 1952 as well as a complete filmography.","2008-07-23","http://books.google.es/books?id=1ZpbpOQt9cQC&printsec=frontcover&dq=market%2Bchaotic&hl=&cd=40&source=gbs_api","9780786451746",
"Clinical Gynecologic Endocrinology and Infertility","stable+systemic","[Marc A. Fritz, Leon Speroff]","[Medical]","Established for more than thirty years as one of the world's most widely read gynecology texts, Clinical Gynecologic Endocrinology and Infertility is now in its Eighth Edition. In a clear, user-friendly style enhanced by abundant illustrations, algorithms, and tables, the book provides a complete explanation of the female endocrine system and its disorders and offers practical guidance on evaluation and treatment of female endocrine problems and infertility. Major sections cover reproductive physiology, clinical endocrinology, contraception and infertility. This edition has a modern full-color design. A companion website includes the fully searchable text, image bank and links to PubMed references.","2012-03-28","http://books.google.es/books?id=KZLubBxJEwEC&pg=PA1027&dq=stable%2Bsystemic&hl=&cd=1&source=gbs_api","9781451148473",
