"title","query","authors","categories","description","published","previewLink","industryId",
"The Risk Free Rate and the Relation Volatility-market Risk Premium","intitle:risk","[Alicia de las Heras, Juan M. Nave Pineda, Gregorio Serna Calvo]",,,"2001","http://books.google.es/books?id=zrMacgAACAAJ&dq=intitle:risk&hl=&cd=70&source=gbs_api","OCLC:642144706",
"Risk Assessment and Risk Management","intitle:risk",,"[Hazardous substances]",,"1985","http://books.google.es/books?id=UfKsHAAACAAJ&dq=intitle:risk&hl=&cd=71&source=gbs_api","OCLC:12869419",
"A Review of the Capability of the Environmental Risk Management Authority (ERMA) Relating the the Risk Management of New Organisms","intitle:risk","[New Zealand. Environmental Risk Management Authority, New Zealand. Ministry for the Environment]","[Environmental risk assessment]",,"2003","http://books.google.es/books?id=HcZ9MQAACAAJ&dq=intitle:risk&hl=&cd=72&source=gbs_api","OCLC:155857616",
"Risk. A Country-by-country Guide","intitle:risk",,"[Country risk]",,,"http://books.google.es/books?id=bu-3AAAAIAAJ&dq=intitle:risk&hl=&cd=73&source=gbs_api","UCSD:31822031076813",
"Symposium of Risk Assessment of Urban Air: Emissions, Exposure, Risk Identification, and Risk Quantitation. May 31 - June 2, 1992, Stockholm, Sweden","intitle:risk","[National Institute of Environmental Health Sciences, Symposium of Risk Assessment of Urban Air: Emissions, Exposure, Risk Identification, and Risk Quantitation. 1992, Stockholm, Centrum för Nutrition och Toxikologi. Huddinge]",,,"1994","http://books.google.es/books?id=PqxYnwEACAAJ&dq=intitle:risk&hl=&cd=74&source=gbs_api","OCLC:312284570",
"Climate Risk and the Weather Market. Financial Risk Management with Weather Hedges","intitle:risk","[Robert S. Dischel]","[Assurance contre les catastrophes]","Provides a highly accessible and complete coverage of weather risk management as seen from the perspective of practitioners, consultants and academics.","2002","http://books.google.es/books?id=5StqQgAACAAJ&dq=intitle:risk&hl=&cd=75&source=gbs_api","1899332529",
"Introduction risk perception and risk communication","intitle:risk","[Peter M. Wiedemann]",,,"1993","http://books.google.es/books?id=adGkYgEACAAJ&dq=intitle:risk&hl=&cd=76&source=gbs_api","OCLC:313420275",
"Handbook on Import Risk Analysis for Animals and Animal Products: Introduction and qualitative risk analysis","intitle:risk","[Noel Murray, International Office of Epizootics]","[Animal industry]",,"2004","http://books.google.es/books?id=zLHxAAAAMAAJ&dq=intitle:risk&hl=&cd=77&source=gbs_api","9290446137",
"Strategic Risk Taking. A Framework for Risk Management","intitle:risk","[Aswath Damodaran]",,,"2008","http://books.google.es/books?id=y0FHRRAzfLoC&dq=intitle:risk&hl=&cd=78&source=gbs_api","8131716287",
"Project risk management at Siemens power generation division energy solutions - the development of contractual concepts aiming for a balanced risk allocation","intitle:risk","[Katharina Bräunling]",,,"2008","http://books.google.es/books?id=X_D3cQAACAAJ&dq=intitle:risk&hl=&cd=79&source=gbs_api","OCLC:634367074",
"Modelling Market Risk with SAS Risk Dimensions. A Step by Step Implementation","intitle:risk","[Carl Du Toit]","[Financial institutions]",,"2005","http://books.google.es/books?id=pU7HNwAACAAJ&dq=intitle:risk&hl=&cd=80&source=gbs_api","OCLC:69003286",
"Community-Based Disaster Risk Reduction","intitle:risk","[Rajib Shaw]","[Nature]","Communities are at the core of disaster risk reduction (DRR), and community based approaches are getting increasing focus in national DRR plans. In the case of past disasters, communities were always the first responders, and took leading roles in the post disaster recovery. The roles of communities in pre-disaster preparedness are also very important. This is the first comprehensive book available on CBDRR (community based disaster risk reduction) which outlines both research and practice, citing field examples and research results. It provides an overview of the subject and looks at the role of governments, NGOs, academics and corporate sectors in community based disaster risk reduction. It proceeds to examine experiences from Asian and African countries, and concludes by looking ahead to the future perspective of CBDRR.","2012","http://books.google.es/books?id=lr_2aTnmUnAC&printsec=frontcover&dq=intitle:risk&hl=&cd=81&source=gbs_api","9780857248671",
"Disaster Risk Reduction. Cases from Urban Africa","intitle:risk","[Mark Pelling, Benjamin Wisner]","[Business & Economics]","Published with ProVention Consortium UNDP and UN-Habitat 'This excellent book is essential reading for those concerned with urban risk and its reduction in Africa the most rapidly urbanizing region of the world.' Professor Jo Beall Development Studies Institute London School of Economics 'At last a book that recognizes the impacts of disasters on Africa's 350 million urban dwellers including the many disasters that get overlooked and go unrecorded. But also a book that through careful case studies shows what creates disaster risk and what local measures can be taken to address it.' David Satte.","2008","http://books.google.es/books?id=FdvNNIDEKlIC&printsec=frontcover&dq=intitle:risk&hl=&cd=82&source=gbs_api","9781849771016",
"Interest Rate Modeling: Products and risk management: Single-rate vanilla derivatives ; Multi-rate vanilla derivatives ; Callable Libor exotics ; Bermudan swaptions ; TARNs, volatility swaps, and other derivatives ; Out-of-model adjustments ; Introduction to risk management ; Payoff smoothing and related methods ; Pathwise differentiation ; Importance sampling and control variates ; Vegas in Libor market models","intitle:risk","[Leif B. G. Andersen, Vladimir V. Piterbarg]","[Business & Economics]","""The three volumes of Interest rate modeling are aimed primarily at practitioners working in the area of interest rate derivatives, but much of the material is quite general and, we believe, will also hold significant appeal to researchers working in other asset classes. Students and academics interested in financial engineering and applied work will find the material particularly useful for its description of real-life model usage and for its expansive discussion of model calibration, approximation theory, and numerical methods.""--Preface.","2010","http://books.google.es/books?id=RxHVcQAACAAJ&dq=intitle:risk&hl=&cd=83&source=gbs_api","0984422129",
"Managing Clinical Risk. A Guide to Effective Practice","intitle:risk","[Caroline Logan, Lorraine Johnstone]","[Social Science]","Managing clinical risk is an authoritative manual for practitioners working with harmful men, women, and young people, containing up-to-date information and guidance on what to do and how they can assess and manage clinical risk, communicate their concerns about risk, and account for their decisions about risk management to their clients and to the Courts. The contributors combine theoretical and research knowledge with a wealth of practical skills in care and management, emphasising the collaborative and recovery-focused nature of modern risk management.","2012-11-12","http://books.google.es/books?id=5vbHHbPDkYEC&printsec=frontcover&dq=intitle:risk&hl=&cd=84&source=gbs_api","9781136257827",
"The Rhetoric of Risk. Technical Documentation in Hazardous Environments","intitle:risk","[Beverly A. Sauer]","[TECHNOLOGY & ENGINEERING]","The crash of an Amtrak train near Baltimore, the collapse of the Hyatt hotel in Kansas City, the incident at Three Mile Island, and other large-scale technological disasters have provided powerful examples of the ways that communication practices influence the events and decisions that precipitate a disaster. These examples have raised ethical questions about the responsibility of writers within agencies, epistemological questions about the nature of representation in science, and rhetorical questions about the nature of expertise and experience as grounds for judgments about risk. In The Rhetoric of Risk: Technical Documentation in Hazardous Environments, author Beverly Sauer examines how the dynamic uncertainty of the material environment affects communication in large regulatory industries. Sauer's analysis focuses specifically on mine safety, which provides a rich technical and historical context where problems of rhetorical agency, narrative, and the negotiation of meaning have visible and tragic outcomes. But the questions Sauer asks have larger implication for risk and safety: How does writing function in large regulatory industries? What can we learn from experience? Why is this experience so difficult to capture in writing? What information is lost when agencies rely on written documentation alone? Given the uncertainties, how can we work to improve communication in hazardous and uncertain environments? By exploring how individuals make sense of the material, technical, and institutional indeterminancies of their work in speech and gesture, The Rhetoric of Risk helps communicators rethink their frequently unquestioned assumptions about workplace discourse and the role of writers in hazardous worksites. It is intended for scholars and students in technical writing and communication, rhetoric, risk analysis and risk communication, as well as a wide range of engineering and technical fields concerned with risk, safety, and uncertainty.","2003-01-30","http://books.google.es/books?id=MpEAoMcFNJ8C&printsec=frontcover&dq=intitle:risk&hl=&cd=85&source=gbs_api","9781135654870",
"Risk Management and Food Safety. Report of a Joint FAO/WHO Consultation, Rome, Italy, 27 to 31 January 1997","intitle:risk",,"[Technology & Engineering]","Risk analysis is the fundamental methodology used in the development of food safety standards. It is comprised of three separate, yet interconnected elements: risk assessment, risk management and risk communication. The findings of an expert consultation, ''The Application of Risk Management to Food Safety Matters'', held in Rome from 27-31 January 1997 are described in this report. Risk management and food safety - Report of a Joint FAO/WHO Expert Consultation is one of a series of FAO/WHO publications on this topic. It provides a risk management framework and general principles of food safety risk management.","1997-01-01","http://books.google.es/books?id=lCVUhhrEN24C&printsec=frontcover&dq=intitle:risk&hl=&cd=86&source=gbs_api","9251039801",
"Maritime Transportation: Safety Management and Risk Analysis","intitle:risk","[Svein Kristiansen]","[Transportation]","Shipping and marine transportation is a highly regulated global industry. With heightened public awareness of the environmental and human cost of marine accidents, and tighter legislation from governments and international bodies on ships and shipping operations, the safe and efficient operation of ships is a priority for all ship builders, owners and operators. This book is the essential guide to the safety of maritime transportation for anyone in the field. The book covers all aspects of maritime risk and safety from engineering and operational perspectives, as well as regulatory and health and safety requirements. It addresses the needs of both professionals and students working in the related fields of shipping management, ship design and naval architecture and transport management, as well as fields including safety management, insurance and accident investigation.","2013-09-13","http://books.google.es/books?id=4eLcAAAAQBAJ&printsec=frontcover&dq=intitle:risk&hl=&cd=87&source=gbs_api","9781136077579",
"Liquidity Risk Management in Banks. Economic and Regulatory Issues","intitle:risk","[Roberto Ruozi, Pierpaolo Ferrari]","[Business & Economics]","The recent turmoil on financial markets has made evident the importance of efficient liquidity risk management for the stability of banks. The measurement and management of liquidity risk must take into account economic factors such as the impact area, the timeframe of the analysis, the origin and the economic scenario in which the risk becomes manifest. Basel III, among other things, has introduced harmonized international minimum requirements and has developed global liquidity standards and supervisory monitoring procedures. The short book analyses the economic impact of the new regulation on profitability, on assets composition and business mix, on liabilities structure and replacement effects on banking and financial products.?","2012-09-20","http://books.google.es/books?id=mpRUHk3WWDsC&printsec=frontcover&dq=intitle:risk&hl=&cd=88&source=gbs_api","9783642295812",
"Risk Perception, Culture, and Legal Change. A Comparative Study on Food Safety in the Wake of the Mad Cow Crisis","intitle:risk","[Matteo Ferrari]","[Law]","This study explores the reasons behind the different responses of three legal systems: Europe, Japan, and the USA, in coping with one of the major food safety crises in recent years: BSE. Making reference to the most recent advances on risk perception that cognitive and social sciences, such as legal anthropology and sociology of law, have experimented with, the book examines the role that culture plays in molding the process of legal change. Attention is devoted to the regulative frameworks implemented to guarantee the safety of the food chain against the BSE menace and at the liability responses sketched to compensate the victims of mad cow disease, showing how both these elements have been influenced by the cultural context within which they place themselves.","2009-01-01","http://books.google.es/books?id=6sfjuoN8zZ0C&printsec=frontcover&dq=intitle:risk&hl=&cd=89&source=gbs_api","0754678113",
"Risk Analysis in Finance and Insurance, Second Edition","intitle:risk","[Alexander Melnikov]","[Mathematics]","Risk Analysis in Finance and Insurance, Second Edition presents an accessible yet comprehensive introduction to the main concepts and methods that transform risk management into a quantitative science. Taking into account the interdisciplinary nature of risk analysis, the author discusses many important ideas from mathematics, finance, and actuarial science in a simplified manner. He explores the interconnections among these disciplines and encourages readers toward further study of the subject. This edition continues to study risks associated with financial and insurance contracts, using an approach that estimates the value of future payments based on current financial, insurance, and other information. New to the Second Edition Expanded section on the foundations of probability and stochastic analysis Coverage of new topics, including financial markets with stochastic volatility, risk measures, risk-adjusted performance measures, and equity-linked insurance More worked examples and problems Reorganized and expanded, this updated book illustrates how to use quantitative methods of stochastic analysis in modern financial mathematics. These methods can be naturally extended and applied in actuarial science, thus leading to unified methods of risk analysis and management.","2011-04-25","http://books.google.es/books?id=xiVfuLlGreMC&printsec=frontcover&dq=intitle:risk&hl=&cd=90&source=gbs_api","9781420070521",
"Veterans at Risk. The Health Effects of Mustard Gas and Lewisite","intitle:risk","[Committee on the Survey of the Health Effects of Mustard Gas and Lewisite, Institute of Medicine]","[Medical]","Recently, World War II veterans have come forward to claim compensation for health effects they say were caused by their participation in chemical warfare experiments. In response, the Veterans Administration asked the Institute of Medicine to study the issue. Based on a literature review and personal testimony from more than 250 affected veterans, this new volume discusses in detail the development and chemistry of mustard agents and Lewisite followed by interesting and informative discussions about these substances and their possible connection to a range of health problems, from cancer to reproductive disorders. The volume also offers an often chilling historical examination of the use of volunteers in chemical warfare experiments by the U.S. military--what the then-young soldiers were told prior to the experiments, how they were ""encouraged"" to remain in the program, and how they were treated afterward. This comprehensive and controversial book will be of importance to policymakers and legislators, military and civilian planners, officials at the Department of Veterans Affairs, military historians, and researchers.","1993-01-15","http://books.google.es/books?id=QFkHsGiumJUC&printsec=frontcover&dq=intitle:risk&hl=&cd=91&source=gbs_api","9780309557368",
"Risk Factors for Youth Suicide","intitle:risk","[Lucy Davidson, Markku Linnoila]","[Self-Help]","First published in 1990. Routledge is an imprint of Taylor & Francis, an informa company.","1991","http://books.google.es/books?id=bfp3hVRb6kMC&printsec=frontcover&dq=intitle:risk&hl=&cd=92&source=gbs_api","9781560321385",
"Effective Program Practices for At-risk Youth. A Continuum of Community-based Programs","intitle:risk","[James Klopovic, Michael Lee Vasu, Douglas L. Yearwood]","[Community-based child welfare]",,"2003-01-01","http://books.google.es/books?id=MSWF-YWLgJMC&printsec=frontcover&dq=intitle:risk&hl=&cd=93&source=gbs_api","1887554351",
"Bank Runs and Systemic Risk","intitle:risk","[Edwin H. Neave]","[Business & Economics]","This chapter examines performance and stability issues associated with bank operations. It first shows how bank portfolio structures pose a trade-off for both bank and system stability. It next considers policies for reducing the likelihood of speculative bank runs, examining the roles of lender of last resort, deposit insurance, and information production. Finally, the chapter considers how system risks differ from the risk of individual bank operations, and sketches policies for dealing with them.","2010-12-16","http://books.google.es/books?id=bCe6zrIcvcwC&printsec=frontcover&dq=intitle:risk&hl=&cd=94&source=gbs_api","9780470944790",
"Elements of Financial Risk Management","intitle:risk","[Peter F. Christoffersen]","[Business & Economics]","The Second Edition of this best-selling book expands its advanced approach to financial risk models by covering market, credit, and integrated risk. With new data that cover the recent financial crisis, it combines Excel-based empirical exercises at the end of each chapter with online exercises so readers can use their own data. Its unified GARCH modeling approach, empirically sophisticated and relevant yet easy to implement, sets this book apart from others. Four new chapters and updated end-of-chapter questions and exercises, as well as Excel-solutions manual and PowerPoint slides, support its step-by-step approach to choosing tools and solving problems. Examines market risk, credit risk, and operational risk Provides exceptional coverage of GARCH models Features online Excel-based empirical exercises","2012","http://books.google.es/books?id=YkcMBGYbRasC&printsec=frontcover&dq=intitle:risk&hl=&cd=95&source=gbs_api","9780123744487",
"Managing Risk in Extreme Environments. Front-Line Business Lessons for Corporates and Financial Institutions","intitle:risk","[Duncan Martin]","[Business & Economics]","When it really is a matter of life and death, how do risk management strategies stand up to the pressure? Do such radical situations have a practical relevance to risk management policies in today's business and financial worlds? Managing Risk in Extreme Environments looks at real-life examples - from epidemics to earthquakes - to showcase risk management strategies which have been tested in adverse conditions and shown to succeed. The author then demonstrates how the lessons learnt from each can be effectively applied in business. Including first-hand interviews, and a summary of core risk management concepts, this is a cracking good read for all risk management professionals and business managers.","2007-11-03","http://books.google.es/books?id=h_hF9wExaQ4C&printsec=frontcover&dq=intitle:risk&hl=&cd=96&source=gbs_api","9780749452889",
"Models for Quantifying Risk","intitle:risk","[Robin J. Cunningham, Thomas N. Herzog, Richard L. London]","[Business & Economics]",,"2008-01-01","http://books.google.es/books?id=-1Xmk74KzHoC&dq=intitle:risk&hl=&cd=97&source=gbs_api","1566986737",
"FX : Managing Global Currency Risk. The Definitive Handbook for Corporations and Financial Institutions","intitle:risk","[Gary Klopfenstein]","[Business & Economics]","""FX: Managing Global Currency Risk"" covers basic and advanced strategies for risk management and profit maximization in the global foreign exchange markets on both theoretical and practical levels. Topics include: plain vanilla and exotic hedging instruments; pricing of currency options; corporate risk management techniques; critical corporate accounting and tax issues; FX and global equity and fixed-income portfolios; currencies as asset classes; understanding overlay strategies; and pension funds and FX risk management.","1997-01-01","http://books.google.es/books?id=9EHCzl_PKXgC&printsec=frontcover&dq=intitle:risk&hl=&cd=98&source=gbs_api","1884964699",
"Risk Assessment in People With Learning Disabilities","intitle:risk","[Carol Sellars]","[Psychology]","Risk Assessment in People with Learning Disabilities, Second Edition reflects legislative updates made over the past decade while continuing to demystify the process of assessing risk for people with intellectual impairment (previously called 'learning disabilities'). Revisits techniques of risk assessment outlined in First Edition in light of the recent legislative changes, most notably the 2005 Mental Capacity Act Covers methods of assessing a person's capacity to consent in a range of situations, from the everyday, to complex medical or psychological scenarios Covers implications of new guidelines issued in relation to the Care Programme Approach (CPA)","2011-08-26","http://books.google.es/books?id=70Ydln2HycoC&printsec=frontcover&dq=intitle:risk&hl=&cd=99&source=gbs_api","9781119975762",
"Microeconomic Risk Management and Macroeconomic Stability","intitle:risk","[Andreas Röthig]","[Business & Economics]","While the determinants of firms' optimal hedging strategies on the micro level are well understood, there is rarely any literature dealing with macroeconomic consequences of microeconomic risk management. This book is concerned with the impact of diverse hedging policies on macroeconomic stability. It addresses this issue by employing theoretical as well as empirical methods.","2009-08-02","http://books.google.es/books?id=lns12X9BdLgC&printsec=frontcover&dq=intitle:risk&hl=&cd=100&source=gbs_api","3642015654",
"Risk Assessment Of Power Systems. Models, Methods, and Applications","intitle:risk","[Wenyuan Li]","[Technology & Engineering]","Power system risk assessment is becoming an important and mandatory task in planning, operation, maintenance, and asset management of utilities, particularly under the deregulation environment. This book will provide readers with the tools to solve practical problems using appropriate risk assessment techniques. Both analytical and Monte Carlo evaluation methods are discussed with an emphasis on applied techniques and actual considerations in generation, transmission, substation, and distribution systems.","2005-05-13","http://books.google.es/books?id=SSiIFm7cvwwC&printsec=frontcover&dq=intitle:risk&hl=&cd=101&source=gbs_api","9780471707714",
"At Risk. Natural Hazards, People's Vulnerability and Disasters","intitle:risk","[Benjamin Wisner]","[Science]","The term 'natural disaster' is often used to refer to natural events such as earthquakes, hurricanes or floods. However, the phrase 'natural disaster' suggests an uncritical acceptance of a deeply engrained ideological and cultural myth. At Risk questions this myth and argues that extreme natural events are not disasters until a vulnerable group of people is exposed. The updated new edition confronts a further ten years of ever more expensive and deadly disasters and discusses disaster not as an aberration, but as a signal failure of mainstream 'development'. Two analytical models are provided as tools for understanding vulnerability. One links remote and distant 'root causes' to 'unsafe conditions' in a 'progression of vulnerability'. The other uses the concepts of 'access' and 'livelihood' to understand why some households are more vulnerable than others. Examining key natural events and incorporating strategies to create a safer world, this revised edition is an important resource for those involved in the fields of environment and development studies.","2004","http://books.google.es/books?id=qMmvGH1Ce64C&printsec=frontcover&dq=intitle:risk&hl=&cd=102&source=gbs_api","0415252156",
"Risk Management","intitle:risk","[Paul Hopkin]","[Business & Economics]","Risk management is not just a topic for risk professionals. Managers and directors at all levels must be equipped with an understanding of risk and the tools and processes required to assess and manage it successfully. Risk Management offers a practical and structured approach while avoiding jargon, theory and many of the complex issues that preoccupy risk management practitioners but have little relevance for non-specialists. Supported by online templates and with real life examples throughout, this is a straightforward and engaging guide to the practice and the benefits of good risk management. Coverage includes: the nature of risk; the relevance of risk management to the business model; essential elements of the risk management process; different approaches to risk assessment; strategy, tactics, operations and compliance requirements; how to build a risk-aware culture; and the importance of risk governance.","2013-05-03","http://books.google.es/books?id=lroMkSc7XxcC&printsec=frontcover&dq=intitle:risk&hl=&cd=103&source=gbs_api","9780749468392",
"Jovenes en peligro / Youth at Risk. Un Relato Dramatico Acerca Del Riesgo De Las Adicciones Juveniles","intitle:risk","[Luis Castaneda Martinez]","[Family & Relationships]",,"2002-09-01","http://books.google.es/books?id=-dAbu7oipSUC&printsec=frontcover&dq=intitle:risk&hl=&cd=104&source=gbs_api","9686701575",
"Risk Analysis of Complex and Uncertain Systems","intitle:risk","[Louis Anthony Cox Jr.]","[Business & Economics]","In Risk Analysis of Complex and Uncertain Systems acknowledged risk authority Tony Cox shows all risk practitioners how Quantitative Risk Assessment (QRA) can be used to improve risk management decisions and policies. It develops and illustrates QRA methods for complex and uncertain biological, engineering, and social systems systems that have behaviors that are just too complex to be modeled accurately in detail with high confidence and shows how they can be applied to applications including assessing and managing risks from chemical carcinogens, antibiotic resistance, mad cow disease, terrorist attacks, and accidental or deliberate failures in telecommunications network infrastructure. This book was written for a broad range of practitioners, including decision risk analysts, operations researchers and management scientists, quantitative policy analysts, economists, health and safety risk assessors, engineers, and modelers.","2009-06-12","http://books.google.es/books?id=qu8QdRIcX5QC&printsec=frontcover&dq=intitle:risk&hl=&cd=105&source=gbs_api","0387890149",
"Toxicological Risk Assessment of Chemicals. A Practical Guide","intitle:risk","[Elsa Nielsen, Grete Ostergaard, John Christian Larsen]","[Medical]","Unlike many existing books on toxicology that cover either toxicity of a particular substance or toxicity of chemicals on particular organ systems, Toxicological Risk Assessment of Chemicals: A Practical Guide lays out the principle activities of conducting a toxicological risk assessment, including international approaches and methods for the risk assessment of chemical substances. It illustrates each step in the process: hazard identification, a dose response assessment, and exposure assessment. The book also summarizes the basic concepts of interaction of chemicals in mixtures and discusses various approaches to testing such mixtures. Features: Addresses standards from all international regulatory agencies Presents the steps in risk assessment, including hazard identification, exposure assessment, and risk characterization Covers the assessment of multiple chemical exposures or chemical mixtures Contains data from both human and animal studies Explains the linearized multi-stage mathematical model widely used by the US EPA for characterizing","2008-02-21","http://books.google.es/books?id=g2jTEOClROQC&printsec=frontcover&dq=intitle:risk&hl=&cd=106&source=gbs_api","1420006940",
"Your Kids At Risk: How Teen Sex Threatens Our Sons and Daughters","intitle:risk","[Meg Meeker]",,,,"http://books.google.es/books?id=mFAnvA1GxcAC&printsec=frontcover&dq=intitle:risk&hl=&cd=107&source=gbs_api","9781596981782",
"The Dark Side of Risk Management. How People Frame Decisions in Financial Markets","intitle:risk","[Luca Celati]","[Finance]","0he first practical approach to profiling and managing behavioural risk, containing a number of unique diagnostics to help you test personal risk profiles.","2004-01-01","http://books.google.es/books?id=jrIip9btw5MC&printsec=frontcover&dq=intitle:risk&hl=&cd=108&source=gbs_api","0273663461",
"At Risk for Dyslexia. The Role of Phonological Abilities, Letter Knowledge, and Speed of Serial Naming in Early Intervention and Diagnosis","intitle:risk","[Marianne Eleveld]","[Education]",,"2005","http://books.google.es/books?id=ocZ7EJSXnD4C&printsec=frontcover&dq=intitle:risk&hl=&cd=109&source=gbs_api","9044117904",
"Catastrophe Risk and Reinsurance. A Country Risk Management Perspective","intitle:risk","[Eugene N. Gurenko]","[Banks and Banking Reform]","Including the latest invaluable insights into catastrophe reinsurance, this book provides you with a wealth of risk management expertise gained from many of the largest catastrophe risk transfer programmes worldwide.","2004","http://books.google.es/books?id=T-bHj3XEHHgC&printsec=frontcover&dq=intitle:risk&hl=&cd=110&source=gbs_api","9781904339205",
"Risk Management & Insurance:Concepts and Practices of Life and General Insurance","intitle:risk","[Arunajatesan]",,"A comprehensive textbook on insurance covering basic concepts and market practices supplemented with latest information and developments in the insurance sector. The book is intended to satisfy the long felt need of the university students, who were in","2009-02-01","http://books.google.es/books?id=oe1UM1QipHgC&dq=intitle:risk&hl=&cd=111&source=gbs_api","0230638988",
"Governance, Risk, and Compliance Handbook for Oracle Applications","intitle:risk","[Nigel King, Adil R. Khan]","[Data protection]","The book is not organized by product, rather by the governance and risk assurance processes. A given product may be represented in multiple places within the book and a given process may contain multiple product references. To ensure that we keep ourselves grounded in real problems, the book is written as a journal of a fictional company establishing its governance processes. It will introduce managers and directors responsible for various aspects of the governance, risk and compliance problem and where that problem is exposed and how it is addressed in the technology and business applications. The audience for this book is the people that advise the board, the internal audit department and CIO office on controls, security and risk assurance. Consultants that are implementing Financials or GRC Applications who wish to gain an understanding of the Governance Risk and Compliance processes, and how they are represented in Oracle, should find it a useful primer. Risk Assurance professionals will find it a reliable companion.","2012","http://books.google.es/books?id=yTaf3Pb4nm4C&printsec=frontcover&dq=intitle:risk&hl=&cd=112&source=gbs_api","9781849681711",
"Risk: Second Edition. Second Edition","intitle:risk","[Deborah Lupton]","[Social Science]","We are now living in a 'risk' society: risk analysis, risk assessment and risk management are ever-expanding industries. In this fully revised and expanded update of her highly cited, influential and well-known book, Deborah Lupton provides a comprehensive review of the major sociocultural theoretical perspectives and empirical research on risk.","2013-07-04","http://books.google.es/books?id=jRVls8GImLgC&printsec=frontcover&dq=intitle:risk&hl=&cd=113&source=gbs_api","9781135090319",
"Corporate Governance and Risk. A Systems Approach","intitle:risk","[John C. Shaw]","[Business & Economics]","Decision-making and corporate governance have always been important functions in a company, but never more so than in the current post-Enron/Andersen business environment. This book acts as a framework for corporate officers and senior-level executives who need to redesign their own decision-making, risk, and governance processes. The approaches have been successfully proven in a number of leading companies, whose case studies are included in the book. Offers up to date coverage of an increasingly important topic, citing a proven approach that draws from leading companies and provides a composite of what not to do based on companies like Anderson and Enron. Author very active in conference circles, addressing thousands in industry events.","2004-03-31","http://books.google.es/books?id=k2sabC_c2N0C&printsec=frontcover&dq=intitle:risk&hl=&cd=114&source=gbs_api","047148122X",
"Flood Risk and Social Justice. From Quantitative to Qualitative Flood Risk Assessment and Mitigation","intitle:risk","[Zoran Vojinovic, Zoran Vojinovi?, Michael B. Abbott]","[Science]","Flood Risk and Social Justice provides an overview of flood risk mitigation practices, covering issues that range from the social and ethical, to the scientific and practical.","2012","http://books.google.es/books?id=7XnmSLptYDcC&printsec=frontcover&dq=intitle:risk&hl=&cd=115&source=gbs_api","9781843393870",
"Racial Identity, Masculinity and Homosexuality in the Lives of Young Black Men who Have Sex with Men: Implications for HIV Risk","intitle:risk","[Errol Lamont Fields]",,"Background. Young Black men who have sex with men (MSM) carry a disparate burden of HIV infection. A recent study reports an HIV prevalence of 16% among young Black MSM 15-22 compared to 6.9% in Latino MSM and 3.3% in white MSM in 7 urban centers (Harawa et al., 2004). Moreover, although rates of unprotected anal intercourse (UAI) are similar, young Black MSM in these settings have an odds ratio of HIV infection that is 9 times that of young white MSM (Harawa et al., 2004). The similar rates of UAI across racial and ethnic groups suggest a need to examine other, more complex factors. Accordingly, this study explores multiple disciplines and theoretical concepts that may be pertinent to HIV risk in this population including identity and identity development, social norms and normative influence, and theories of masculinity and gender role conflict.","2009","http://books.google.es/books?id=YJhoKwODS-8C&printsec=frontcover&dq=intitle:risk&hl=&cd=116&source=gbs_api","1109139152",
"On the Feasibility of TBM Drives in Squeezing Ground and the Risk of Shield Jamming","intitle:risk","[Marco Ramoni]","[Drilling and boring machinery]","Squeezing ground represents a challenging operating environment as it may slow down or obstruct TBM operation. Due to the geometrical constraints of the equipment, relatively small convergences of 10-20 cm may lead to considerable difficulties in the machine area (sticking of the cutter head, jamming of the shield) or in the back-up area (e.g., jamming of the back-up equipment, inadmissible convergences of the bored profile, damage to the tunnel support). Depending on the number and the length of the critical stretches, squeezing conditions may even call into question the feasibility of a TBM drive. On account of this, and bearing in mind the steady increase in the number of tunnels excavated with TBMs through so-called ""difficult ground conditions"", the topic investigated in this PhD thesis is of great practical relevance.Based upon case histories reported in the literature, Part I sets out firstly to give an overview of the specific problems of TBM tunnelling under squeezing conditions. Part II presents a computational model which simulates accurately and efficiently the advancing TBM and the installed tunnel support in one single computational step applying the so-called ""steady state method"". Part III advances a number of theory-based decision aids, which will support rapid, initial assessments to be made of thrust force requirements. Part IV investigates the complex problem of the interaction between the advancing TBM, the consolidating ground and the lining. Emphasis is thereby placed on the effect of the gross advance rate and the effect of ground permeability on shield loading during regular TBM operation (the boring process including short standstills) and during a long standstill.","2010","http://books.google.es/books?id=3eJkqtZ2CwcC&printsec=frontcover&dq=intitle:risk&hl=&cd=117&source=gbs_api","9783728133632",
