"title","query","authors","categories","description","published","previewLink","industryId",
"Improving the Seismic Performance of Existing Buildings and Other Structures. Proceedings of the 2009 ATC & SEI Conference on Improving the Seismic Performance of Existing Buildings and Other Structures : December 9-11, 2009, San Francisco, California","risk + structures","[Barry Goodno, Barry J. Goodno]","[Technology & Engineering]","Printbegrænsninger: Der kan printes 10 sider ad gangen og max. 40 sider pr. session","2010","http://books.google.es/books?id=HmNCu5NLqYUC&pg=PA173&dq=risk+%2B+structures&hl=&cd=24&source=gbs_api","0784473277",
"Risk Management. Challenge and Opportunity","risk + structures","[Michael Frenkel, Gunter Dufey, Ulrich Hommel, Markus Rudolf]","[Business & Economics]","A wide array of experts examine the recent developments in risk management. The emphasis is on highlighting the link between the academic literature and practical issues. Ideally suited for academics and practitioners, especially finance specialists.","2005","http://books.google.es/books?id=53HESCxw18oC&pg=PA375&dq=risk+%2B+structures&hl=&cd=25&source=gbs_api","3540226826",
"Earthquake Resistant Design and Risk Reduction","risk + structures","[David J. Dowrick]","[Technology & Engineering]","Earthquake Resistant Design and Risk Reduction, 2nd edition is based upon global research and development work over the last 50 years or more, and follows the author’s series of three books Earthquake Resistant Design, 1st and 2nd editions (1977 and 1987), and Earthquake Risk Reduction (2003). Many advances have been made since the 2003 edition of Earthquake Risk Reduction, and there is every sign that this rate of progress will continue apace in the years to come. Compiled from the author’s wide design and research experience in earthquake engineering and engineering seismology, this key text provides an excellent treatment of the complex multidisciplinary process of earthquake resistant design and risk reduction. New topics include the creation of low-damage structures and the spatial distribution of ground shaking near large fault ruptures. Sections on guidance for developing countries, response of buildings to differential settlement in liquefaction, performance-based and displacement-based design and the architectural aspects of earthquake resistant design are heavily revised. This book: Outlines individual national weaknesses that contribute to earthquake risk to people and property Calculates the seismic response of soils and structures, using the structural continuum “Subsoil – Substructure – Superstructure – Non–structure” Evaluates the effectiveness of given design and construction procedures for reducing casualties and financial losses Provides guidance on the key issue of choice of structural form Presents earthquake resistant design methods for the main four structural materials – steel, concrete, reinforced masonry and timber – as well as for services equipment, plant and non-structural architectural components Contains a chapter devoted to problems involved in improving (retrofitting) the existing built environment This book is an invaluable reference and guiding tool to practising civil and structural engineers and architects, researchers and postgraduate students in earthquake engineering and engineering seismology, local governments and risk management officials.","2009-07-20","http://books.google.es/books?id=-R2brsWHY4kC&pg=PA271&dq=risk+%2B+structures&hl=&cd=26&source=gbs_api","9780470747025",
"Capital Structures and Portfolio Composition During Banking Crisis - Lessons from Argentina 1995","risk + structures","[Alberto M. Ramos]","[Business & Economics]","This paper constructs a theoretical framework that rationalizes banks’ short- and long-run adjustment dynamics—in portfolio composition and in the capital structure—following a period of financial distress. the model captures stylized facts about banks’ behavior following a shock to the capital base—namely, the rush to liquidity and credit crunch. Bank panel data show that Argentine domestic retail banks underwent a period of adjustment of six quarters following the Mexican devaluation crisis, reducing their risk-exposure since, owing to bank capital scarcity, depositors became less prone to tolerate bank default risk. Foreign-owned banks suffered a milder shock and adjusted immediately.","1998-08-01","http://books.google.es/books?id=uw5y4CcdYu8C&pg=PA22&dq=risk+%2B+structures&hl=&cd=27&source=gbs_api","9781451899726",
"Probabilistic Aspects of Life Prediction","risk + structures","[W. Steven Johnson, B. M. Hillberry]","[Technology & Engineering]","As fatigue and fracture mechanics approaches are used more often for determining the useful life and/or inspection intervals for complex structures, realization sets-in that all factors are not well known or characterized. Indeed, inherent scatter exists in initial material quality and in material performance. Furthermore, projections of component usage in determination of applied stresses are inexact at best and are subject to much discrepancy between projected and actual usage. Even the models for predicting life contain inherent sources of error based on assumptions and/or empirically fitted parameters. All of these factors need to be accounted for to determine a distribution of potential lives based on combination of the aforementioned variables, as well as other factors. The purpose of this symposium was to create a forum for assessment of the state-of-the-art in incorporating these uncertainties and inherent scatter into systematic probabilistic methods for conducting life assessment.","2004","http://books.google.es/books?id=Fht2B62QKeYC&pg=PA183&dq=risk+%2B+structures&hl=&cd=28&source=gbs_api","0803134789",
"Life Settlements and Longevity Structures. Pricing and Risk Management","risk + structures","[Geoff Chaplin, Jim Aspinwall, Mark Venn]","[Business & Economics]","Recent turbulence in the financial markets has highlighted the need for diversified portfolios with lower correlations between the different investments. Life settlements meet this need, offering investors the prospect of high, stable returns, uncorrelated with the broader financial markets. This book provides readers of all levels of experience with essential information on the process surrounding the acquisition and management of a portfolio of life settlements; the assessment, modelling and mitigation of the associated longevity, interest rate and credit risks; and practical approaches to financing and risk management structures. It begins with the history of life insurance and looks at how the need for new financing sources has led to the growth of the life settlements market in the United States. The authors provide a detailed exploration of the mathematical formulae surrounding the generation of mortality curves, drawing a parallel between the tools deployed in the credit derivatives market and those available to model longevity risk. Structured products and securitisation techniques are introduced and explained, starting with simple vanilla products and models before illustrating some of the investment structures associated with life settlements. Capital market mechanisms available to assist the investor in limiting the risks associated with life settlement portfolios are outlined, as are opportunities to use life settlement portfolios to mitigate the risks of traditional capital markets. The last section of the book covers derivative products, either available now or under consideration, that will reduce or potentially eliminate longevity risks within life settlement portfolios. It then reviews hedging and risk management strategies and considers how to measure the effectiveness of risk mitigation.","2011-03-29","http://books.google.es/books?id=vCUN-X6XM3QC&pg=PA169&dq=risk+%2B+structures&hl=&cd=29&source=gbs_api","9780470746899",
"Fundamentals of Enterprise Risk Management. How Top Companies Assess Risk, Manage Exposure, and Seize Opportunity","risk + structures","[John J. HAMPTON]","[Business & Economics]","Using examples from companies such as Home Depot, Airbus, Boeing, and Nokia, Fundamentals of Enterprise Risk Management takes a fresh look at one of the hottest topics in business today. Showing readers in charge of monitoring operational exposures in corporations, nonprofit organizations, and government agencies how they can best determine and balance opportunities against the possibilities of loss, this book provides clear strategies to help readers: • recognize both internal and external exposures • understand important concepts such as risk mapping and risk identification • recognize the weaknesses of current ERM systems • align risk opportunities with their organization’s business model • stay in line with Sarbanes-Oxley compliance The book introduces innovative new concepts such as hierarchical risk structures, alignment of risks with the business model, creation of a central risk function, and the role of an ERM knowledge warehouse. Featuring enlightening case studies and practical exercises, this essential book shows readers how they can implement ERM the right way at their organizations.","2009-08-05","http://books.google.es/books?id=km8A81WgIN4C&printsec=frontcover&dq=risk+%2B+structures&hl=&cd=30&source=gbs_api","9780814414934",
"Seismic Analysis of Structures","risk + structures","[T. K. Datta]","[Technology & Engineering]","While numerous books have been written on earthquakes, earthquake resistance design, and seismic analysis and design of structures, none have been tailored for advanced students and practitioners, and those who would like to have most of the important aspects of seismic analysis in one place. With this book, readers will gain proficiencies in the following: fundamentals of seismology that all structural engineers must know; various forms of seismic inputs; different types of seismic analysis like, time and frequency domain analyses, spectral analysis of structures for random ground motion, response spectrum method of analysis; equivalent lateral load analysis as given in earthquake codes; inelastic response analysis and the concept of ductility; ground response analysis and seismic soil structure interaction; seismic reliability analysis of structures; and control of seismic response of structures. Provides comprehensive coverage, from seismology to seismic control Contains useful empirical equations often required in the seismic analysis of structures Outlines explicit steps for seismic analysis of MDOF systems with multi support excitations Works through solved problems to illustrate different concepts Makes use of MATLAB, SAP2000 and ABAQUAS in solving example problems of the book Provides numerous exercise problems to aid understanding of the subject As one of the first books to present such a comprehensive treatment of the topic, Seismic Analysis of Structures is ideal for postgraduates and researchers in Earthquake Engineering, Structural Dynamics, and Geotechnical Earthquake Engineering. Developed for classroom use, the book can also be used for advanced undergraduate students planning for a career or further study in the subject area. The book will also better equip structural engineering consultants and practicing engineers in the use of standard software for seismic analysis of buildings, bridges, dams, and towers. Lecture materials for instructors available at www.wiley.com/go/dattaseismic","2010-03-16","http://books.google.es/books?id=0HDSxdY4s20C&pg=PA335&dq=risk+%2B+structures&hl=&cd=31&source=gbs_api","9780470824627",
"Parking Structures. Planning, Design, Construction, Maintenance, and Repair","risk + structures","[Anthony P. Chrest]","[Architecture]","Parking Structures provides a single-source reference for parking structure designers, builders, and owners. This third edition is still the only such book. It addresses how to select the best functional and structural designs for a given situation, ensure long-term durability, design for easy maintenance, decide on the number and placement of entrances and exits, design an easily understood wayfinding system, design for ADA compliance, plan for internal auto and pedestrian traffic circulation, select the most effective and energy efficient lighting system, avoid the most common design and construction pitfalls, provide for adequate patron safety and security, carry out needed repairs, and extend the parking structure life. Parking Structures addresses all the major issues related to parking garages. It is an essential reference for parking structure owners, structural engineers, architects, contractors, and other professionals. New in the third edition: This third edition of Parking Structures includes new material on metric dimensions and recommendations for functional design globally, new research on flow capacity and queuing at parking entry/exits, an entirely new chapter on planning for a new parking structure, including cost issues and alternatives to structure construction, pedestrian considerations, safety in parking facilities, plazas above parking structures, an expanded chapter on seismic design, seismic retrofit, life cycle cost analysis, and upgrades to existing structures.","2001-02-28","http://books.google.es/books?id=fs68ZmTwtSMC&pg=PA211&dq=risk+%2B+structures&hl=&cd=32&source=gbs_api","0792372131",
"Condition Assessment of Aged Structures","risk + structures","[J K Paik, R E Melchers]","[Technology & Engineering]","Any structural system in service is subject to age-related deterioration, leading to potential concerns regarding maintenance, health & safety, environmental and economic implications. Condition assessment of aged structures is an invaluable, single source of information on structural assessment techniques for marine and land-based structures such as ships, offshore installations, industrial plant and buildings. Topics covered include: - Current practices and standards for structural condition assessment - Fundamental mechanisms and advanced mathematical methods for predicting structural deterioration - Residual strength assessment of deteriorated structures - Inspection and maintenance of aged structures - Reliability and risk assessment of aged structures Professionals from a broad range of disciplines will be able to gain a better understanding of current practices and standards for structural condition assessment or health monitoring, and what future trends might be. Single source of information on structural assessment techniques for marine and land-based structures Examines the residual strength and reliability of aged structures Assesses current practices covering inspection, health monitoring and maintenance","2014-01-23","http://books.google.es/books?id=wbSoAgAAQBAJ&pg=PA499&dq=risk+%2B+structures&hl=&cd=33&source=gbs_api","9781845695217",
"Hydraulic Structures. Probabilistic Approaches to Maintenance","risk + structures","[Walter O. Wunderlich]","[Science]","Hydraulic Structures: Probabilistic Approaches to Maintenance is an introduction to the field of probability theory and its applications in engineering. This book provides an overview of probabilistic methods at an introductory level including the probability of sets, arithmetic operations with random variables, probabilistic reliability calculations, and risky decision evaluation, as they apply to maintenance of hydraulic structures. Major benefits of the book include conveying to the reader the basic knowledge of a collection of probabilistic methods; creating a deep understanding of these methods by leading the reader through numerous derivations of formulas; helping the reader recognize that probabilistic methods are superior to traditional deterministic analysis; and instilling appreciation of these methods by presenting some very powerful probability laws and functions which provide insight into the apparent chaos of the world of random numbers. This book is a useful tool for those in the hydraulic structures maintenance community, including hydraulic engineers, because it incorporates probabilistic methods into mainstream engineering.","2005-01-01","http://books.google.es/books?id=EynE_hJMmHcC&pg=PA576&dq=risk+%2B+structures&hl=&cd=34&source=gbs_api","0784406723",
"Effective Opportunity Management for Projects. Exploiting Positive Risk","risk + structures","[David Hillson]","[Technology & Engineering]","With step-by-step guidelines, this bestselling reference discusses the management of project opportunities by expanding the traditional risk management process to address opportunities alongside threats. It offers valuable tools and techniques that expose and capture opportunities, minimize threats, and deal with all types of uncertainty in your business and projects. Written by an experienced consultant and risk management specialist, this guide emphasizes that risk processes must cover both opportunities and threats if they are to assist in accomplishing project objectives and maximizing business benefits.","2003-11-19","http://books.google.es/books?id=vjdRQMLmiH8C&pg=PA134&dq=risk+%2B+structures&hl=&cd=36&source=gbs_api","0824748085",
"Governance, Risk, and Compliance Handbook. Technology, Finance, Environmental, and International Guidance and Best Practices","risk + structures","[Anthony Tarantino]","[Business & Economics]","Providing a comprehensive framework for a sustainable governance model, and how to leverage it in competing global markets, Governance, Risk, and Compliance Handbook presents a readable overview to the political, regulatory, technical, process, and people considerations in complying with an ever more demanding regulatory environment and achievement of good corporate governance. Offering an international overview, this book features contributions from sixty-four industry experts from fifteen countries.","2008-05-16","http://books.google.es/books?id=NzKJofDpwyIC&pg=PA284&dq=risk+%2B+structures&hl=&cd=37&source=gbs_api","9780470245552",
"Seismic Design of Reinforced Concrete Structures for Controlled Inelastic Response. Design Concepts","risk + structures","[Comité euro-international du béton]","[Technology & Engineering]","This detailed guide is designed to enable the reader to understand the relative importance of the numerous parameters involved in seismic design and the relationships between them, as well as the motivations behind the choices adopted by the codes.","1998-01","http://books.google.es/books?id=M1BJxCd3znoC&pg=PA14&dq=risk+%2B+structures&hl=&cd=38&source=gbs_api","0727726412",
"Counterparty Credit Risk. The new challenge for global financial markets","risk + structures","[Jon Gregory]","[Business & Economics]","The first decade of the 21st Century has been disastrous for financial institutions, derivatives and risk management. Counterparty credit risk has become the key element of financial risk management, highlighted by the bankruptcy of the investment bank Lehman Brothers and failure of other high profile institutions such as Bear Sterns, AIG, Fannie Mae and Freddie Mac. The sudden realisation of extensive counterparty risks has severely compromised the health of global financial markets. Counterparty risk is now a key problem for all financial institutions. This book explains the emergence of counterparty risk during the recent credit crisis. The quantification of firm-wide credit exposure for trading desks and businesses is discussed alongside risk mitigation methods such as netting and collateral management (margining). Banks and other financial institutions have been recently developing their capabilities for pricing counterparty risk and these elements are considered in detail via a characterisation of credit value adjustment (CVA). The implications of an institution valuing their own default via debt value adjustment (DVA) are also considered at length. Hedging aspects, together with the associated instruments such as credit defaults swaps (CDSs) and contingent CDS (CCDS) are described in full. A key feature of the credit crisis has been the realisation of wrong-way risks illustrated by the failure of monoline insurance companies. Wrong-way counterparty risks are addressed in detail in relation to interest rate, foreign exchange, commodity and, in particular, credit derivative products. Portfolio counterparty risk is covered, together with the regulatory aspects as defined by the Basel II capital requirements. The management of counterparty risk within an institution is also discussed in detail. Finally, the design and benefits of central clearing, a recent development to attempt to control the rapid growth of counterparty risk, is considered. This book is unique in being practically focused but also covering the more technical aspects. It is an invaluable complete reference guide for any market practitioner with any responsibility or interest within the area of counterparty credit risk.","2011-09-07","http://books.google.es/books?id=7v4QMegBhGUC&pg=PA234&dq=risk+%2B+structures&hl=&cd=39&source=gbs_api","9780470689998",
"World Insurance. The Evolution of a Global Risk Network","risk + network","[Peter Borscheid, Niels Viggo Haueter]","[Business & Economics]","This book is the first to trace comprehensively the history and development of the international insurance and re-insurance business around the world. Developed in conjunction with the spread of overseas economic activity by European countries, in particularly Britain, insurance markets expanded massively during the twentieth and twentieth centuries. This book provides twenty case studies from across Europe, North America, Sub-Saharan Africa, Middle East andNorthern Africa, Far East and Pacific, and Latin America and the Caribbean. It is intended as the authoritative resource on the subject.","2012-08-23","http://books.google.es/books?id=dNK9UZI7oscC&printsec=frontcover&dq=risk+%2B+network&hl=&cd=1&source=gbs_api","9780199657964",
"The Network Challenge. Strategy, Profit, and Risk in an Interlinked World","risk + network","[Paul R. Kleindorfer, Yoram Wind]","[Business & Economics]","While managers typically view business through the lens of a single firm, this book challenges readers to take a broader view of their enterprises and opportunities. Here, more than 50 leading thinkers in business and many other disciplines take on the challenge of understanding, managing, and leveraging networks.","2009","http://books.google.es/books?id=gjq4mC3hW1QC&printsec=frontcover&dq=risk+%2B+network&hl=&cd=3&source=gbs_api","9780137011919",
"Risk Assessment and Decision Analysis with Bayesian Networks","risk + network","[Norman Fenton, Martin Neil]","[Business & Economics]","Although many Bayesian Network (BN) applications are now in everyday use, BNs have not yet achieved mainstream penetration. Focusing on practical real-world problem solving and model building, as opposed to algorithms and theory, Risk Assessment and Decision Analysis with Bayesian Networks explains how to incorporate knowledge with data to develop and use (Bayesian) causal models of risk that provide powerful insights and better decision making. Provides all tools necessary to build and run realistic Bayesian network models Supplies extensive example models based on real risk assessment problems in a wide range of application domains provided; for example, finance, safety, systems reliability, law, and more Introduces all necessary mathematics, probability, and statistics as needed The book first establishes the basics of probability, risk, and building and using BN models, then goes into the detailed applications. The underlying BN algorithms appear in appendices rather than the main text since there is no need to understand them to build and use BN models. Keeping the body of the text free of intimidating mathematics, the book provides pragmatic advice about model building to ensure models are built efficiently. A dedicated website, www.BayesianRisk.com, contains executable versions of all of the models described, exercises and worked solutions for all chapters, PowerPoint slides, numerous other resources, and a free downloadable copy of the AgenaRisk software.","2012-11-07","http://books.google.es/books?id=p9CmmpIVzJEC&printsec=frontcover&dq=risk+%2B+network&hl=&cd=4&source=gbs_api","9781439809105",
"Risk Management for Computer Security. Protecting Your Network and Information Assets","risk + network","[Andy Jones, Debi Ashenden]","[Business & Economics]","The information systems security (InfoSec) profession remains one of the fastest growing professions in the world today. With the advent of the Internet and its use as a method of conducting business, even more emphasis is being placed on InfoSec. However, there is an expanded field of threats that must be addressed by today's InfoSec and information assurance (IA) professionals. Operating within a global business environment with elements of a virtual workforce can create problems not experienced in the past. How do you assess the risk to the organization when information can be accessed, remotely, by employees in the field or while they are traveling internationally? How do you assess the risk to employees who are not working on company premises and are often thousands of miles from the office? How do you assess the risk to your organization and its assets when you have offices or facilities in a nation whose government may be supporting the theft of the corporate ""crown jewels"" in order to assist their own nationally owned or supported corporations? If your risk assessment and management program is to be effective, then these issues must be assessed. Personnel involved in the risk assessment and management process face a much more complex environment today than they have ever encountered before. This book covers more than just the fundamental elements that make up a good risk program. It provides an integrated ""how to"" approach to implementing a corporate program, complete with tested methods and processes; flowcharts; and checklists that can be used by the reader and immediately implemented into a computer and overall corporate security program. The challenges are many and this book will help professionals in meeting their challenges as we progress through the 21st Century. *Presents material in an engaging, easy-to-follow manner that will appeal to both advanced INFOSEC career professionals and network administrators entering the information security profession *Addresses the needs of both the individuals who are new to the subject as well as of experienced professionals *Provides insight into the factors that need to be considered & fully explains the numerous methods, processes & procedures of risk management","2005","http://books.google.es/books?id=5aHOUBzzCQ0C&printsec=frontcover&dq=risk+%2B+network&hl=&cd=5&source=gbs_api","9780750677950",
"Social Risk Networks and HIV/AIDS Among Fishing Boat Crews in Benoa Port, Bali","risk + network","[I Made Setiawan]",,"Since the late 1990s, the Indonesian government acknowledged that the national HIV/AIDS epidemic had escalated from a ""low-level"" to a ""concentrated"" epidemic. National adult prevalence was reported as 0.1% for 2001, while the 2007 estimate for Bali province is 0.2%. Indonesia is the world's largest archipelago, with approximately 17,500 islands and 755 fishing ports. Benoa Port in Bali is one of Indonesia's major fishing ports with at least 800 fishing boats. A social network approach was used to investigate STD- and HIV/AIDS-related risk among fishermen at this port. The intent was to determine if social networks among the fishermen correlate with the types of risk-taking practices, and/or with their level of HIV/AIDS/STD knowledge and attitudes. Twenty-nine fishermen participated in a formal semi-structured interview, including almost every crewmember of three small fishing boats. The participants ranged in age from 19 to 44 years old, and all were migrant workers from Java. Participant observations were also conducted among sex-buying fishermen.","2008","http://books.google.es/books?id=6oAtx7I06TgC&pg=PA23&dq=risk+%2B+network&hl=&cd=6&source=gbs_api","0549645926",
"Security+ Guide to Network Security Fundamentals","risk + network","[Mark Ciampa]","[Computers]","Reflecting the latest trends and developments from the information security field, best-selling Security+ Guide to Network Security Fundamentals, Fourth Edition, provides a complete introduction to practical network and computer security and maps to the CompTIA Security+ SY0-301 Certification Exam. The text covers the fundamentals of network security, including compliance and operational security; threats and vulnerabilities; application, data, and host security; access control and identity management; and cryptography. The updated edition includes new topics, such as psychological approaches to social engineering attacks, Web application attacks, penetration testing, data loss prevention, cloud computing security, and application programming development security. The new edition features activities that link to the Information Security Community Site, which offers video lectures, podcats, discussion boards, additional hands-on activities and more to provide a wealth of resources and up-to-the minute information. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.","2011-07-25","http://books.google.es/books?id=CIHYWBrg9JQC&pg=PA130&dq=risk+%2B+network&hl=&cd=7&source=gbs_api","9781111640125",
"Risk Propagation Assessment for Network Security. Application to Airport Communication Network Design","risk + network","[Mohamed Slim Ben Mahmoud, Nicolas Larrieu, Aliain Pirovano]","[Technology & Engineering]","The focus of this book is risk assessment methodologies for network architecture design. The main goal is to present and illustrate an innovative risk propagation-based quantitative assessment tool. This original approach aims to help network designers and security administrators to design and build more robust and secure network topologies. As an implementation case study, the authors consider an aeronautical network based on AeroMACS (Aeronautical Mobile Airport Communications System) technology. AeroMACS has been identified as the wireless access network for airport surface communications that will soon be deployed in European and American airports mainly for communications between aircraft and airlines. It is based on the IEEE 802.16-2009 standard, also known as WiMAX. The book begins with an introduction to the information system security risk management process, before moving on to present the different risk management methodologies that can be currently used (quantitative and qualitative). In the third part of the book, the authors’ original quantitative network risk assessment model based on risk propagation is introduced. Finally, a network case study of the future airport AeroMACS system is presented. This example illustrates how the authors’ quantitative risk assessment proposal can provide help to network security designers for the decision-making process and how the security of the entire network may thus be improved. Contents Part 1. Network Security Risk Assessment 1. Introduction to Information System Security Risk Management Process. 2. System Security Risk Management Background. 3. A Quantitative Network Risk Management Methodology Based on Risk Propagation. Part 2. Application to Airport Communication Network Design 4. The AeroMACS Communication System in the SESAR Project. 5. Aeronautical Network Case Study. About the Authors Mohamed Slim Ben Mahmoud is a research engineer for the research group ResCo at the TELECOM laboratory of ENAC, the French national institution for civil aviation. Nicolas Larrieu is a teacher and researcher at the research group ResCo at the TELECOM laboratory of ENAC. Alain Pirovano is a teacher and researcher and head of the research group ResCo at the TELECOM laboratory of ENAC.","2013-04-08","http://books.google.es/books?id=J65on18NVKEC&pg=PT72&dq=risk+%2B+network&hl=&cd=8&source=gbs_api","9781118581018",
"Decision Support Systems for Risk-Based Management of Contaminated Sites","risk + network","[Antonio Marcomini, Glenn Walter Suter II, Andrea Critto]","[Business & Economics]","Decision Support Systems for Risk-Based Management of Contaminated Sites addresses decision making in environmental risk management for contaminated sites, focusing on the potential role of decision support systems in informing the management of chemical pollutants and their effects. Considering the environmental relevance and the financial impacts of contaminated sites all over the post-industrialized countries and the complexity of decision making in environmental risk management, decision support systems can be used by decision makers in order to have a more structured analysis of a problem at hand and define possible options of intervention to solve the problem. Accordingly, the book provides an analysis of the main steps and tools for the development of decision support systems, namely: environmental risk assessment, decision analysis, spatial analysis and geographic information system, indicators and endpoints. Sections are dedicated to the review of decision support systems for contaminated land management and for inland and coastal waters management. Both include discussions of management problem formulation and of the application of specific decision support systems. This book is a valuable support for environmental risk managers and for decision makers involved in a sustainable management of contaminated sites, including contaminated lands, river basins and coastal lagoons. Furthermore, it is a basic tool for the environmental scientists who gather data and perform assessments to support decisions, developers of decision support systems, students of environmental science and members of the public who wish to understand the assessment science that supports remedial decisions.","2008-12-16","http://books.google.es/books?id=BARkt4spU8cC&pg=PA257&dq=risk+%2B+network&hl=&cd=9&source=gbs_api","9780387097220",
"Proceedings of the 6th European Conference on Information Warfare & Security","risk + network","[Dan Remenyi]",,,"2007","http://books.google.es/books?id=RKgIaF7oRFIC&pg=PA1&dq=risk+%2B+network&hl=&cd=10&source=gbs_api","1905305486",
"Risk Pricing Strategies for Public-Private Partnership Projects","risk + network","[Abdelhalim Boussabaine]","[Technology & Engineering]","The complexity of public-private partnership project procurement requires an effective process for pricing, managing and appropriate allocation of risks. The level at which risk is priced and the magnitude of risks transferred to the private sector will have a significant impact on the cost of the PPP deals as well as on the value for money analysis and on the section of the optimum investment options. The construction industry tends to concentrate on the effectiveness of risk management strategies and to some extent ignores the price of risk and its impact on whole life cost of building assets. There is a pressing need for a universal framework for the determination of fair value of risks throughout the PPP procurement processes. Risk Pricing Strategies for Public-Private Partnership Projects addresses the issues of risk pricing and demonstrates the use of a coherent strategy to arrive at a fair risk price. The focus of the book is on providing risk pricing strategies to maximise return on risk retention and allocation in the procurement of PPP projects. With its up-to-date coverage of the latest developments in risk pricing and comprehensive treatment of the methodologies involved in designing and building risk pricing strategies, the book offers a simple model for pricing risks. The book follows a thematic structure: PPP processes map; Risk, uncertainty and bias; Risk pricing management strategies; Risk pricing measurement and modelling; Risk pricing at each of the project life cycle stages – and deals with all the important risk pricing issues, using relevant real-world situations through case study examples. It explains how the theory and strategies of risk pricing can be successfully applied to real PPP projects and reflects the broad understanding required by today’s project risk analysts, in their new and important role in PPP contract management.","2013-10-02","http://books.google.es/books?id=7ZgzAQAAQBAJ&pg=PA187&dq=risk+%2B+network&hl=&cd=11&source=gbs_api","9781118785720",
"Social Networks, Drug Injectors’ Lives, and HIV/AIDS","risk + network","[Samuel R. Friedman]","[Health & Fitness]","Social Networks, Drug Injectors' Lives, and HIV/AIDS recognizes HIV as a socially structured disease - its transmission usually requires intimate contact between individuals - and shows how social networks shape high-risk behaviors and the spread of HIV. The authors recount the groundbreaking use of social network methods, ethnographic direct-observation techniques, and in-depth interviews in their study of a drug-using community in Brooklyn, New York. They provide a detailed documentary of the lives of community members. They describe drug-use, the affects of poverty and homelessness, the acquisition of money and drugs, and social relationships within the group. Social Networks, Drug Injectors' Lives, and HIV/AIDS shows that social networks and contexts are of crucial importance in understanding and fighting the AIDS epidemic. These findings should revitalize prevention efforts and reshape social policy.","1999-02-28","http://books.google.es/books?id=QcJqq-tn3FgC&pg=PA188&dq=risk+%2B+network&hl=&cd=12&source=gbs_api","9780306460791",
"Supply Chain Risk","risk + network","[Clare Brindley]","[Business & Economics]","This collection, written by international scholars from the UK, US and Scandinavia, provides empirical case studies within services and manufacturing in both large and SME organizations. The findings represent a robust cross-disciplinary view of supply chains, articulating policies and strategies for organizations. This work provides the foundation for future research in this expanding area and the impact it has on managing risk within the supply chain.","2004-01-01","http://books.google.es/books?id=dNMW_C5Bxh0C&pg=PA61&dq=risk+%2B+network&hl=&cd=13&source=gbs_api","0754639029",
"MCDM 2009","risk + network","[Yong Shi, Shouyang Wang, Yi Peng]","[Business & Economics]","This book constitutes the refereed proceedings of the 20th International Conference on Cutting-Edge Research Topics on Multiple Criteria Decision Making, MCDM 2009, held in Chengdu/Jiuzhaigou, China, in June 2009. The 72 revised full papers presented together with 49 short papers were carefully reviewed and selected from 350 submissions. The papers are organized in workshops on evolutionary methods for multi-objective optimization and decision making; text mining, semi-structured, web, or multimedia data; knowledge management and business intelligence; data mining based extension theory; intelligent knowledge management; meta-synthesis and complex systems; risk correlation analysis and risk measurement; optimization-based data mining method and applications; risk analysis with multiple criteria decision making; applications of decision theory and method to financial decision making; hybrid MCDM techniques for problems-solving.","2009-01-01","http://books.google.es/books?id=U1NRigTzp_IC&pg=PA508&dq=risk+%2B+network&hl=&cd=14&source=gbs_api","9783642022982",
"Risk-based Survivable Network Design","risk + network","[Korn Vajanapoom]",,"In this dissertation, a design methodology for the proposed risk-based survivable network design approach is presented. The design problems are formulated as Integer Programming (InP) models; and in order to scale the solution of models, some greedy heuristic solution algorithms are developed. Numerical results and analysis illustrating different risk-based designs are presented.","2008","http://books.google.es/books?id=nKlcqbQRjyQC&pg=PA6&dq=risk+%2B+network&hl=&cd=15&source=gbs_api","0549896430",
"Europe@Risk","risk + network","[Sheana Tambourgi, Irene Casanova, Viktoria Ivarsson]",,,,"http://books.google.es/books?id=V9PJ3TYk-nMC&pg=PA5&dq=risk+%2B+network&hl=&cd=16&source=gbs_api","Europe@Ris",
"Network Intrusion Detection","risk + network","[Stephen Northcutt, Judy Novak]","[Computers]","This book is a training aid and reference for intrusion detection analysts. While the authors refer to research and theory, they focus their attention on providing practical information. New to this edition is coverage of packet dissection, IP datagram fields, forensics, and snort filters.","2002","http://books.google.es/books?id=xWVSnrlakL4C&pg=PA336&dq=risk+%2B+network&hl=&cd=17&source=gbs_api","0735712654",
"Managing Risks in Supply Chains. How to Build Reliable Collaboration in Logistics","risk + network","[Thorsten Blecker, Wolfgang Kersten]","[Business logistics]",,"2006","http://books.google.es/books?id=i_Y4e5wwpjIC&pg=PA213&dq=risk+%2B+network&hl=&cd=18&source=gbs_api","3503097368",
"Innovative Thinking in Risk, Crisis, and Disaster Management","risk + network","[Dr Simon A Bennett]","[Technology & Engineering]","Simon Bennett and the expert contributors look at civil safety and security as it is affected by man-made and natural threats. They provide ideas and action plans for risk, crisis, and disaster management within a social context that prioritises risk reduction. The accessible style, with technical terms defined and explained, covers topics such as technological citizenship, delegated authority and exploitation of 'lay' knowledge, of value to risk practitioners in the emergency services, industry and commerce, and to planners and policy makers at national and local government level.","2012-08-28","http://books.google.es/books?id=Ce6oWt4cWfgC&pg=PA204&dq=risk+%2B+network&hl=&cd=19&source=gbs_api","9781409460251",
